date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2016-11-01,95,¡º,71,105,26,1.5,64,61
2016-11-02,135,«·∂»Œ€»æ,103,138,36,1.7,72,49
2016-11-03,223,÷ÿ∂»Œ€»æ,173,218,21,2.3,71,24
2016-11-04,223,÷ÿ∂»Œ€»æ,173,226,14,2.7,76,10
2016-11-05,130,«·∂»Œ€»æ,99,140,10,2.2,57,78
2016-11-06,63,¡º,45,72,14,1,46,49
2016-11-07,85,¡º,63,94,14,1.5,64,40
2016-11-08,79,¡º,53,87,22,1.6,63,41
2016-11-09,119,«·∂»Œ€»æ,90,112,33,1.6,62,58
2016-11-10,162,÷–∂»Œ€»æ,123,172,24,1.8,60,19
2016-11-11,199,÷–∂»Œ€»æ,149,207,34,3.2,80,26
2016-11-12,84,¡º,62,112,31,2.4,57,40
2016-11-13,169,÷–∂»Œ€»æ,128,189,21,2.1,72,31
2016-11-14,122,«·∂»Œ€»æ,92,131,16,1.9,57,60
2016-11-15,70,¡º,42,90,30,1.8,56,46
2016-11-16,189,÷–∂»Œ€»æ,142,214,47,2.5,89,14
2016-11-17,114,«·∂»Œ€»æ,86,123,19,1.7,54,19
2016-11-18,211,÷ÿ∂»Œ€»æ,161,238,23,3.1,76,9
2016-11-19,165,÷–∂»Œ€»æ,125,183,17,2.6,58,35
2016-11-20,54,¡º,38,54,11,1.2,37,37
2016-11-21,32,”≈,22,25,10,1.1,25,58
2016-11-22,40,”≈,15,37,9,0.8,32,62
2016-11-23,80,¡º,59,93,29,1.4,57,47
2016-11-24,168,÷–∂»Œ€»æ,127,182,49,2.4,77,28
2016-11-25,212,÷ÿ∂»Œ€»æ,162,183,45,2.1,75,22
2016-11-26,242,÷ÿ∂»Œ€»æ,192,286,55,2.7,92,18
2016-11-27,95,¡º,71,129,26,1.6,55,63
2016-11-28,115,«·∂»Œ€»æ,87,129,48,2.1,78,42
2016-11-29,158,÷–∂»Œ€»æ,120,171,47,2.9,96,20
2016-11-30,307,—œ÷ÿŒ€»æ,257,346,41,3.2,107,26
2016-12-01,70,¡º,36,67,20,1.3,56,62
2016-12-02,166,÷–∂»Œ€»æ,126,170,66,2.2,95,39
2016-12-03,279,÷ÿ∂»Œ€»æ,229,266,35,2.5,92,34
2016-12-04,317,—œ÷ÿŒ€»æ,267,357,24,3.8,98,16
2016-12-05,60,¡º,31,61,22,1.4,48,53
2016-12-06,163,÷–∂»Œ€»æ,124,167,32,2.2,77,31
2016-12-07,185,÷–∂»Œ€»æ,139,190,34,2.5,83,28
2016-12-08,128,«·∂»Œ€»æ,97,129,36,1.5,65,58
2016-12-09,74,¡º,29,56,18,1.1,59,44
2016-12-10,137,«·∂»Œ€»æ,104,147,42,2.2,94,34
2016-12-11,224,÷ÿ∂»Œ€»æ,174,211,76,2.6,111,19
2016-12-12,266,÷ÿ∂»Œ€»æ,216,282,52,3,103,10
2016-12-13,90,¡º,67,86,37,2.2,72,28
2016-12-14,82,¡º,38,64,30,1.6,65,42
2016-12-15,79,¡º,58,88,26,1.4,62,58
2016-12-16,155,÷–∂»Œ€»æ,118,157,43,2,81,35
2016-12-17,238,÷ÿ∂»Œ€»æ,188,213,34,2.2,88,33
2016-12-18,340,—œ÷ÿŒ€»æ,290,338,46,4.9,120,17
2016-12-19,293,÷ÿ∂»Œ€»æ,243,303,20,6.6,130,13
2016-12-20,292,÷ÿ∂»Œ€»æ,242,288,22,6.2,130,16
2016-12-21,313,—œ÷ÿŒ€»æ,263,353,29,9,129,11
2016-12-22,134,«·∂»Œ€»æ,102,208,16,4.2,71,46
2016-12-23,65,¡º,27,52,17,0.9,52,55
2016-12-24,100,¡º,65,86,60,1.6,80,35
2016-12-25,179,÷–∂»Œ€»æ,135,166,76,2.3,89,6
2016-12-26,147,«·∂»Œ€»æ,112,197,28,2.4,74,25
2016-12-27,99,¡º,74,89,21,1.8,71,36
2016-12-28,98,¡º,73,82,20,1.4,61,41
2016-12-29,87,¡º,64,94,19,1.4,60,50
2016-12-30,235,÷ÿ∂»Œ€»æ,185,218,39,2.6,83,18
2016-12-31,318,—œ÷ÿŒ€»æ,268,310,30,3.9,96,9
2017-01-01,241,÷ÿ∂»Œ€»æ,191,238,27,3.8,80,12
2017-01-02,330,—œ÷ÿŒ€»æ,277,309,29,6.3,131,26
2017-01-03,314,—œ÷ÿŒ€»æ,269,304,28,6.1,114,13
2017-01-04,296,÷ÿ∂»Œ€»æ,244,265,24,8,131,10
2017-01-05,125,«·∂»Œ€»æ,98,70,28,2.2,68,32
2017-01-06,139,«·∂»Œ€»æ,105,112,39,2,93,14
2017-01-07,228,÷ÿ∂»Œ€»æ,177,169,42,3,97,12
2017-01-08,175,÷–∂»Œ€»æ,133,121,25,2.9,70,46
2017-01-09,57,¡º,37,47,18,1.1,47,53
2017-01-10,65,¡º,49,62,17,1.2,50,66
2017-01-11,181,÷–∂»Œ€»æ,143,180,47,2.5,92,37
2017-01-12,185,÷–∂»Œ€»æ,140,162,43,2.9,98,31
2017-01-13,40,”≈,20,35,8,0.8,33,70
2017-01-14,48,”≈,18,41,15,1,39,47
2017-01-15,63,¡º,30,40,26,1,52,48
2017-01-16,87,¡º,65,83,26,1.8,67,17
2017-01-17,165,÷–∂»Œ€»æ,130,159,41,3.1,74,10
2017-01-18,152,÷–∂»Œ€»æ,115,130,37,2.9,78,35
2017-01-19,78,¡º,57,96,23,1.6,44,68
2017-01-20,45,”≈,24,35,15,1,38,66
2017-01-21,60,¡º,35,69,18,1.2,38,72
2017-01-22,51,¡º,29,46,15,1.1,42,58
2017-01-23,88,¡º,55,73,43,1.9,72,46
2017-01-24,121,«·∂»Œ€»æ,92,106,36,3,81,38
2017-01-25,255,÷ÿ∂»Œ€»æ,212,229,71,3,97,39
2017-01-26,276,÷ÿ∂»Œ€»æ,217,220,35,2.9,70,51
2017-01-27,73,¡º,59,84,36,1.1,34,81
2017-01-28,232,÷ÿ∂»Œ€»æ,185,245,89,2.3,60,28
2017-01-29,93,¡º,70,114,16,1.5,26,75
2017-01-30,39,”≈,19,20,10,0.8,23,79
2017-01-31,87,¡º,69,84,33,1.6,43,86
2017-02-01,52,¡º,37,53,23,1.2,30,77
2017-02-02,106,«·∂»Œ€»æ,82,106,36,1.7,56,86
2017-02-03,209,÷ÿ∂»Œ€»æ,159,174,34,2.1,65,96
2017-02-04,236,÷ÿ∂»Œ€»æ,189,196,21,1.9,51,51
2017-02-05,85,¡º,56,51,12,1.1,36,90
2017-02-06,46,”≈,20,35,16,1,38,69
2017-02-07,80,¡º,47,62,40,1.3,65,43
2017-02-08,66,¡º,47,76,15,1.2,39,89
2017-02-09,43,”≈,11,41,6,0.7,19,86
2017-02-10,43,”≈,15,41,9,0.7,27,86
2017-02-11,82,¡º,68,110,40,1.2,57,78
2017-02-12,219,÷ÿ∂»Œ€»æ,177,236,71,2.6,111,49
2017-02-13,227,÷ÿ∂»Œ€»æ,176,201,41,3,97,52
2017-02-14,134,«·∂»Œ€»æ,104,115,27,2.1,91,54
2017-02-15,281,÷ÿ∂»Œ€»æ,234,297,43,3.2,126,41
2017-02-16,211,÷ÿ∂»Œ€»æ,156,256,34,2.9,90,42
2017-02-17,57,¡º,33,51,15,1.1,48,86
2017-02-18,123,«·∂»Œ€»æ,96,143,46,1.8,83,72
2017-02-19,168,÷–∂»Œ€»æ,124,198,33,1.9,69,77
2017-02-20,46,”≈,16,48,9,0.8,33,91
2017-02-21,100,¡º,55,81,38,1.6,80,33
2017-02-22,157,÷–∂»Œ€»æ,118,122,21,2.2,65,82
2017-02-23,50,”≈,23,34,11,1,42,86
2017-02-24,85,¡º,65,90,24,1.5,69,84
2017-02-25,81,¡º,34,58,16,1.1,66,87
2017-02-26,87,¡º,55,83,27,1.9,72,79
2017-02-27,125,«·∂»Œ€»æ,96,141,41,1.9,90,87
2017-02-28,98,¡º,73,116,30,1.9,79,91
2017-03-01,61,¡º,35,69,15,1.2,40,98
2017-03-02,65,¡º,32,82,17,1.1,51,82
2017-03-03,95,¡º,70,134,26,1.5,65,65
2017-03-04,137,«·∂»Œ€»æ,107,152,31,2,84,77
2017-03-05,73,¡º,52,79,14,1.4,42,80
2017-03-06,59,¡º,31,66,14,1.2,45,80
2017-03-07,43,”≈,14,37,7,0.9,27,86
2017-03-08,58,¡º,24,60,11,1,47,101
2017-03-09,70,¡º,34,68,16,1.1,58,99
2017-03-10,111,«·∂»Œ€»æ,85,132,38,1.7,89,97
2017-03-11,129,«·∂»Œ€»æ,98,145,42,1.6,92,93
2017-03-12,52,¡º,18,58,9,0.8,34,103
2017-03-13,82,¡º,38,79,21,1.2,66,87
2017-03-14,92,¡º,65,112,34,1.7,74,77
2017-03-15,100,¡º,72,108,43,1.4,80,105
2017-03-16,129,«·∂»Œ€»æ,100,151,34,1.4,83,137
2017-03-17,142,«·∂»Œ€»æ,110,161,27,1.4,81,125
2017-03-18,251,÷ÿ∂»Œ€»æ,199,268,43,3,120,142
2017-03-19,225,÷ÿ∂»Œ€»æ,173,194,42,2.1,95,165
2017-03-20,107,«·∂»Œ€»æ,80,140,28,1.4,68,90
2017-03-21,98,¡º,75,121,27,1.4,65,117
2017-03-22,134,«·∂»Œ€»æ,108,150,53,1.6,85,105
2017-03-23,108,«·∂»Œ€»æ,81,76,20,1.2,66,77
2017-03-24,75,¡º,55,49,10,1,46,92
2017-03-25,117,«·∂»Œ€»æ,88,82,12,1.7,58,73
2017-03-26,53,¡º,30,41,9,0.8,44,102
2017-03-27,58,¡º,24,45,9,0.7,48,108
2017-03-28,85,¡º,53,86,22,1.1,67,116
2017-03-29,113,«·∂»Œ€»æ,87,107,19,1.1,48,130
2017-03-30,113,«·∂»Œ€»æ,85,140,22,1.2,64,82
2017-03-31,70,¡º,50,85,15,1,57,117
2017-04-01,101,«·∂»Œ€»æ,75,120,27,1.5,61,115
2017-04-02,135,«·∂»Œ€»æ,106,154,33,1.6,94,115
2017-04-03,172,÷–∂»Œ€»æ,132,169,35,1.6,83,186
2017-04-04,132,«·∂»Œ€»æ,99,125,41,1.4,64,115
2017-04-05,71,¡º,51,43,12,1,45,107
2017-04-06,137,«·∂»Œ€»æ,106,129,17,1.3,53,140
2017-04-07,84,¡º,63,120,16,1.3,57,111
2017-04-08,79,¡º,60,129,18,1.2,77,61
2017-04-09,85,¡º,47,100,26,1.5,68,73
2017-04-10,77,¡º,55,100,23,1.3,52,112
2017-04-11,76,¡º,40,104,16,1.2,51,108
2017-04-12,104,«·∂»Œ€»æ,66,156,22,1.4,61,123
2017-04-13,112,«·∂»Œ€»æ,85,157,26,1.7,72,91
2017-04-14,91,¡º,66,114,20,1.2,55,126
2017-04-15,115,«·∂»Œ€»æ,86,163,29,1.4,72,138
2017-04-16,145,«·∂»Œ€»æ,110,191,27,1.7,72,123
2017-04-17,134,«·∂»Œ€»æ,101,174,11,1.2,40,113
2017-04-18,93,¡º,29,132,5,0.7,32,116
2017-04-19,86,¡º,40,126,13,1.1,62,77
2017-04-20,102,«·∂»Œ€»æ,75,139,17,1.3,57,114
2017-04-21,72,¡º,40,95,13,1,45,123
2017-04-22,91,¡º,52,132,16,1,36,138
2017-04-23,81,¡º,44,110,14,1,40,116
2017-04-24,90,¡º,66,122,24,1.7,59,121
2017-04-25,57,¡º,30,64,11,0.9,48,86
2017-04-26,63,¡º,32,73,11,0.8,52,116
2017-04-27,69,¡º,30,83,10,0.7,45,123
2017-04-28,80,¡º,39,96,14,0.8,55,136
2017-04-29,82,¡º,45,116,12,0.8,50,132
2017-04-30,138,«·∂»Œ€»æ,56,223,17,1,43,99
2017-05-01,89,¡º,38,127,20,1.1,53,112
2017-05-02,172,÷–∂»Œ€»æ,66,157,24,1.4,65,237
2017-05-03,95,¡º,45,83,14,0.9,37,154
2017-05-04,500,—œ÷ÿŒ€»æ,0,0,5,0.8,39,112
2017-05-05,500,—œ÷ÿŒ€»æ,0,0,7,0.8,34,107
2017-05-06,102,«·∂»Œ€»æ,49,156,12,0.8,34,139
2017-05-07,104,«·∂»Œ€»æ,65,152,16,1.1,55,165
2017-05-08,138,«·∂»Œ€»æ,90,225,18,1.3,44,183
2017-05-09,95,¡º,39,73,12,0.9,28,155
2017-05-10,100,¡º,46,91,15,0.9,44,160
2017-05-11,121,«·∂»Œ€»æ,0,0,14,1,42,140
2017-05-12,184,÷–∂»Œ€»æ,0,0,11,0.8,28,153
2017-05-13,90,¡º,30,128,10,0.9,32,109
2017-05-14,68,¡º,19,60,14,0.9,33,122
2017-05-15,64,¡º,26,78,14,0.8,36,117
2017-05-16,110,«·∂»Œ€»æ,38,95,13,0.9,35,171
2017-05-17,163,÷–∂»Œ€»æ,48,112,13,1,38,228
2017-05-18,164,÷–∂»Œ€»æ,61,129,11,1,36,229
2017-05-19,141,«·∂»Œ€»æ,57,124,10,0.9,32,206
2017-05-20,190,÷–∂»Œ€»æ,63,111,13,1.1,39,255
2017-05-21,75,¡º,49,77,9,1,33,130
2017-05-22,51,¡º,34,43,5,1,34,48
2017-05-23,85,¡º,27,38,5,0.8,37,143
2017-05-24,92,¡º,39,69,10,0.8,46,151
2017-05-25,71,¡º,19,88,8,0.6,34,103
2017-05-26,110,«·∂»Œ€»æ,27,64,18,0.6,44,172
2017-05-27,166,÷–∂»Œ€»æ,64,126,16,1.2,61,231
2017-05-28,169,÷–∂»Œ€»æ,73,135,15,1.3,54,234
2017-05-29,86,¡º,38,118,10,1,31,132
2017-05-30,82,¡º,62,87,7,1.7,49,131
2017-05-31,117,«·∂»Œ€»æ,67,80,8,1.1,42,179
2017-06-01,85,¡º,40,67,14,1.4,33,142
2017-06-02,52,¡º,14,52,6,0.6,28,70
2017-06-03,65,¡º,30,54,18,1.4,45,119
2017-06-04,123,«·∂»Œ€»æ,35,70,23,1,48,186
2017-06-05,112,«·∂»Œ€»æ,52,97,23,1,55,174
2017-06-06,51,¡º,38,45,4,0.8,34,95
2017-06-07,110,«·∂»Œ€»æ,49,56,6,0.9,37,171
2017-06-08,123,«·∂»Œ€»æ,55,98,13,1.1,43,186
2017-06-09,138,«·∂»Œ€»æ,39,96,10,1.2,32,202
2017-06-10,54,¡º,12,59,8,0.8,28,88
2017-06-11,83,¡º,23,72,14,1,50,140
2017-06-12,88,¡º,32,67,10,1,37,146
2017-06-13,71,¡º,46,66,11,1.2,54,126
2017-06-14,158,÷–∂»Œ€»æ,57,94,13,1.2,60,223
2017-06-15,162,÷–∂»Œ€»æ,63,123,13,1,40,227
2017-06-16,155,÷–∂»Œ€»æ,67,115,8,1,33,220
2017-06-17,134,«·∂»Œ€»æ,55,117,10,1,36,198
2017-06-18,148,«·∂»Œ€»æ,45,104,9,0.9,27,213
2017-06-19,166,÷–∂»Œ€»æ,65,121,10,1.1,34,231
2017-06-20,140,«·∂»Œ€»æ,24,49,5,0.9,25,205
2017-06-21,110,«·∂»Œ€»æ,35,62,8,1,30,171
2017-06-22,65,¡º,47,48,3,1.3,30,115
2017-06-23,49,”≈,29,28,2,0.8,20,98
2017-06-24,62,¡º,41,42,5,1.3,25,115
2017-06-25,128,«·∂»Œ€»æ,52,58,5,1.1,34,191
2017-06-26,149,«·∂»Œ€»æ,50,78,6,1,44,214
2017-06-27,170,÷–∂»Œ€»æ,71,98,13,1.2,35,235
2017-06-28,177,÷–∂»Œ€»æ,73,108,10,1.2,34,242
2017-06-29,152,÷–∂»Œ€»æ,77,108,9,1.2,34,217
2017-06-30,172,÷–∂»Œ€»æ,72,100,7,1.1,30,237
2017-07-01,178,÷–∂»Œ€»æ,88,117,6,1.2,27,243
2017-07-02,82,¡º,38,58,10,1,26,139
2017-07-03,56,¡º,39,51,5,1.2,32,93
2017-07-04,58,¡º,42,60,5,1.2,36,96
2017-07-05,131,«·∂»Œ€»æ,41,54,4,0.9,24,195
2017-07-06,104,«·∂»Œ€»æ,78,90,4,1,29,92
2017-07-07,122,«·∂»Œ€»æ,58,64,4,1.1,19,185
2017-07-08,150,«·∂»Œ€»æ,62,102,5,1.1,30,215
2017-07-09,127,«·∂»Œ€»æ,56,87,4,0.8,22,190
2017-07-10,167,÷–∂»Œ€»æ,29,57,6,0.8,38,232
2017-07-11,188,÷–∂»Œ€»æ,56,114,11,1.2,40,253
2017-07-12,129,«·∂»Œ€»æ,43,87,4,0.8,20,192
2017-07-13,121,«·∂»Œ€»æ,45,81,4,0.9,21,184
2017-07-14,169,÷–∂»Œ€»æ,47,115,6,1.1,26,234
2017-07-15,76,¡º,56,88,4,1.2,22,110
2017-07-16,66,¡º,47,48,4,0.8,17,119
2017-07-17,61,¡º,31,47,4,0.9,20,114
2017-07-18,101,«·∂»Œ€»æ,76,89,4,1,25,144
2017-07-19,96,¡º,44,56,4,0.9,20,156
2017-07-20,97,¡º,63,88,3,1,28,157
2017-07-21,44,”≈,26,36,4,1.1,25,75
2017-07-22,54,¡º,33,35,7,1.5,36,105
2017-07-23,95,¡º,53,59,7,1.2,37,154
2017-07-24,122,«·∂»Œ€»æ,95,89,6,1.8,42,161
2017-07-25,74,¡º,46,57,10,1.3,40,129
2017-07-26,61,¡º,29,50,10,1.2,49,105
2017-07-27,101,«·∂»Œ€»æ,79,82,8,1.8,46,161
2017-07-28,102,«·∂»Œ€»æ,77,93,16,2,56,123
2017-07-29,58,¡º,39,43,8,1.2,32,108
2017-07-30,127,«·∂»Œ€»æ,49,67,10,1.1,29,190
2017-07-31,117,«·∂»Œ€»æ,52,61,7,1.3,29,179
2017-08-01,52,¡º,36,45,6,1,28,91
2017-08-02,40,”≈,23,38,5,0.8,20,74
2017-08-03,93,¡º,18,31,4,0.8,17,152
2017-08-04,145,«·∂»Œ€»æ,50,75,5,1.1,33,210
2017-08-05,88,¡º,38,51,5,1,26,146
2017-08-06,148,«·∂»Œ€»æ,33,56,6,1,30,213
2017-08-07,125,«·∂»Œ€»æ,29,63,9,1.1,35,188
2017-08-08,155,÷–∂»Œ€»æ,36,61,12,1.2,32,220
2017-08-09,114,«·∂»Œ€»æ,26,36,6,0.9,27,176
2017-08-10,141,«·∂»Œ€»æ,54,69,11,1.2,29,206
2017-08-11,147,«·∂»Œ€»æ,91,116,8,1.4,28,212
2017-08-12,72,¡º,53,77,7,1.7,31,118
2017-08-13,66,¡º,47,56,5,1.2,29,83
2017-08-14,52,¡º,18,31,8,1,25,103
2017-08-15,113,«·∂»Œ€»æ,33,57,8,1.1,37,175
2017-08-16,88,¡º,40,54,8,1.2,30,146
2017-08-17,120,«·∂»Œ€»æ,37,51,16,2.2,35,182
2017-08-18,67,¡º,42,54,11,1.3,34,121
2017-08-19,65,¡º,31,46,6,0.9,28,119
2017-08-20,90,¡º,46,58,9,1.4,28,149
2017-08-21,120,«·∂»Œ€»æ,45,69,8,1,27,183
2017-08-22,116,«·∂»Œ€»æ,65,89,9,1.4,35,178
2017-08-23,63,¡º,35,53,7,1.1,30,116
2017-08-24,73,¡º,36,58,9,1.1,44,128
2017-08-25,90,¡º,18,60,10,0.8,55,149
2017-08-26,71,¡º,28,71,15,1.1,56,84
2017-08-27,38,”≈,19,26,6,0.9,31,72
2017-08-28,50,”≈,29,30,6,1.3,31,100
2017-08-29,50,”≈,23,48,12,1.1,32,101
2017-08-30,76,¡º,19,32,7,0.9,19,132
2017-08-31,70,¡º,43,54,5,1.1,21,125
2017-09-01,81,¡º,59,70,8,1.1,29,129
2017-09-02,96,¡º,47,63,8,1.1,32,156
2017-09-03,137,«·∂»Œ€»æ,63,82,11,1.2,35,201
2017-09-04,90,¡º,57,75,11,1.2,31,149
2017-09-05,97,¡º,59,76,11,1.2,32,157
2017-09-06,86,¡º,61,85,10,1.3,38,144
2017-09-07,135,«·∂»Œ€»æ,76,104,12,1.5,25,199
2017-09-08,158,÷–∂»Œ€»æ,89,119,11,1.6,27,223
2017-09-09,123,«·∂»Œ€»æ,66,82,9,1.3,25,186
2017-09-10,68,¡º,47,66,10,1.1,28,116
2017-09-11,64,¡º,35,66,10,1.1,37,117
2017-09-12,129,«·∂»Œ€»æ,38,80,15,1.2,38,192
2017-09-13,123,«·∂»Œ€»æ,52,96,19,1.3,43,186
2017-09-14,117,«·∂»Œ€»æ,51,87,12,1.1,37,179
2017-09-15,110,«·∂»Œ€»æ,72,101,16,1.3,46,171
2017-09-16,152,÷–∂»Œ€»æ,119,134,20,1.7,52,196
2017-09-17,60,¡º,40,65,9,1,47,106
2017-09-18,143,«·∂»Œ€»æ,51,109,16,1.3,57,208
2017-09-19,60,¡º,23,70,7,0.8,51,110
2017-09-20,70,¡º,23,77,17,1.3,56,103
2017-09-21,135,«·∂»Œ€»æ,48,108,19,1.3,40,199
2017-09-22,72,¡º,23,94,6,0.8,40,89
2017-09-23,120,«·∂»Œ€»æ,43,171,19,1.1,52,183
2017-09-24,132,«·∂»Œ€»æ,104,160,14,1.7,43,164
2017-09-25,120,«·∂»Œ€»æ,79,87,10,1.3,36,182
2017-09-26,61,¡º,34,66,10,0.9,32,82
2017-09-27,42,”≈,15,40,16,1.2,36,76
2017-09-28,41,”≈,14,39,7,0.7,35,81
2017-09-29,105,«·∂»Œ€»æ,63,124,24,1.5,58,166
2017-09-30,118,«·∂»Œ€»æ,72,104,17,1.4,43,180
2017-10-01,100,¡º,73,112,16,1.4,59,135
2017-10-02,54,¡º,14,59,14,1,29,58
2017-10-03,50,”≈,22,48,14,1.1,41,64
2017-10-04,60,¡º,42,58,13,1,37,93
2017-10-05,59,¡º,38,57,12,1,32,111
2017-10-06,76,¡º,57,76,16,1.2,41,122
2017-10-07,121,«·∂»Œ€»æ,91,86,13,1.7,61,35
2017-10-08,118,«·∂»Œ€»æ,89,60,6,1.4,49,32
2017-10-09,51,¡º,36,20,6,1.2,33,43
2017-10-10,33,”≈,11,11,6,0.9,28,48
2017-10-11,52,¡º,23,34,7,1,43,49
2017-10-12,70,¡º,44,62,10,1.2,59,66
2017-10-13,112,«·∂»Œ€»æ,88,98,12,1.6,70,70
2017-10-14,65,¡º,46,63,13,1.4,52,58
2017-10-15,116,«·∂»Œ€»æ,89,97,13,1.6,63,61
2017-10-16,71,¡º,50,61,12,1.3,47,64
2017-10-17,86,¡º,34,62,14,1.2,69,52
2017-10-18,82,¡º,62,58,12,1.3,64,34
2017-10-19,112,«·∂»Œ€»æ,84,73,7,1.8,54,72
2017-10-20,124,«·∂»Œ€»æ,95,91,9,1.9,73,110
2017-10-21,98,¡º,71,79,9,1.4,51,62
2017-10-22,60,¡º,30,57,18,1.4,48,43
2017-10-23,67,¡º,29,56,15,1.3,54,63
2017-10-24,80,¡º,50,70,12,1.2,65,85
2017-10-25,112,«·∂»Œ€»æ,86,112,16,1.6,78,59
2017-10-26,197,÷–∂»Œ€»æ,160,158,13,1.9,73,67
2017-10-27,247,÷ÿ∂»Œ€»æ,203,183,12,2.5,84,86
2017-10-28,100,¡º,75,85,5,1.3,40,59
2017-10-29,38,”≈,13,28,5,0.6,33,57
2017-10-30,75,¡º,36,62,12,1.2,61,53
2017-10-31,98,¡º,75,121,18,1.4,78,29
2017-11-01,112,«·∂»Œ€»æ,85,133,18,1.8,87,51
2017-11-02,174,÷–∂»Œ€»æ,126,144,20,2,84,48
2017-11-03,63,¡º,22,47,13,1.1,52,57
2017-11-04,77,¡º,46,71,13,1.2,63,61
2017-11-05,75,¡º,54,88,15,1.1,56,63
2017-11-06,111,«·∂»Œ€»æ,86,120,16,1.4,73,54
2017-11-07,121,«·∂»Œ€»æ,88,131,10,1.4,68,65
2017-11-08,68,¡º,17,48,14,1.2,55,44
2017-11-09,87,¡º,63,117,17,1.3,72,27
2017-11-10,61,¡º,22,66,5,0.8,32,58
2017-11-11,58,¡º,26,46,10,1,49,46
2017-11-12,106,«·∂»Œ€»æ,82,125,24,1.7,79,23
2017-11-13,87,¡º,63,108,11,1.4,58,55
2017-11-14,48,”≈,13,36,6,0.7,41,58
2017-11-15,63,¡º,24,49,8,1,52,66
2017-11-16,92,¡º,44,77,18,1.5,76,47
2017-11-17,61,¡º,39,70,9,1,45,61
2017-11-18,40,”≈,26,41,7,0.6,30,59
2017-11-19,121,«·∂»Œ€»æ,94,128,21,1.4,82,20
2017-11-20,201,÷ÿ∂»Œ€»æ,151,172,33,2.1,96,34
2017-11-21,192,÷–∂»Œ€»æ,146,168,22,1.8,80,21
2017-11-22,51,¡º,11,51,4,0.4,28,57
2017-11-23,44,”≈,14,42,6,0.5,30,53
2017-11-24,47,”≈,20,45,9,0.7,39,48
2017-11-25,87,¡º,54,99,18,1.3,70,24
2017-11-26,46,”≈,18,45,8,0.7,35,57
2017-11-27,87,¡º,60,94,27,1.6,70,12
2017-11-28,86,¡º,63,119,15,1.5,47,53
2017-11-29,55,¡º,16,48,10,0.9,45,44
2017-11-30,81,¡º,26,51,10,1.2,54,5
2017-12-01,83,¡º,73,103,21,1,74,0
2017-12-02,114,«·∂»Œ€»æ,185,223,21,1.5,97,0
2017-12-03,303,—œ÷ÿŒ€»æ,128,134,15,3.2,71,0
2017-12-04,40,”≈,13,29,6,0.5,35,0
2017-12-05,133,«·∂»Œ€»æ,59,94,21,2.2,62,0
2017-12-06,88,¡º,60,99,21,1.4,71,0
2017-12-07,102,«·∂»Œ€»æ,22,40,8,1.5,46,0
2017-12-08,42,”≈,32,67,12,0.5,51,0
2017-12-09,98,¡º,103,160,35,1.7,90,0
2017-12-10,206,÷ÿ∂»Œ€»æ,20,59,6,2,32,0
2017-12-11,59,¡º,13,32,8,0.9,33,0
2017-12-12,45,”≈,18,37,16,1,46,0
2017-12-13,89,¡º,50,86,31,2.8,71,20
2017-12-14,85,¡º,60,74,24,1.9,69,19
2017-12-15,83,¡º,60,71,10,1.2,44,51
2017-12-16,53,¡º,11,55,5,0.6,28,64
2017-12-17,77,¡º,46,84,20,1.2,61,43
2017-12-18,59,¡º,33,68,12,1,37,62
2017-12-19,58,¡º,28,55,14,1,46,40
2017-12-20,74,¡º,43,73,17,1.2,58,60
2017-12-21,99,¡º,74,111,28,1.7,79,31
2017-12-22,107,«·∂»Œ€»æ,82,118,22,1.7,76,47
2017-12-23,106,«·∂»Œ€»æ,77,117,35,2,92,20
2017-12-24,65,¡º,34,79,11,1,43,72
2017-12-25,68,¡º,27,49,12,1.2,54,51
2017-12-26,63,¡º,27,52,15,1,52,58
2017-12-27,92,¡º,68,96,26,1.5,73,19
2017-12-28,173,÷–∂»Œ€»æ,134,187,19,2.7,71,3
2017-12-29,234,÷ÿ∂»Œ€»æ,189,218,18,2.9,75,22
2017-12-30,242,÷ÿ∂»Œ€»æ,192,214,17,3.3,87,12
2017-12-31,202,÷ÿ∂»Œ€»æ,175,207,23,2.8,87,38
2018-01-01,100,¡º,75,94,22,1.9,68,30
2018-01-02,68,¡º,41,54,23,1.6,54,32
2018-01-03,40,”≈,13,27,5,0.5,32,56
2018-01-04,62,¡º,24,48,17,1.2,49,31
2018-01-05,102,«·∂»Œ€»æ,76,110,23,1.6,72,32
2018-01-06,101,«·∂»Œ€»æ,66,90,32,2.3,81,26
2018-01-07,145,«·∂»Œ€»æ,111,129,40,2.5,84,27
2018-01-08,59,¡º,15,68,5,0.6,21,68
2018-01-09,56,¡º,20,61,8,0.8,33,67
2018-01-10,32,”≈,8,26,4,0.5,18,63
2018-01-11,37,”≈,12,29,8,0.6,29,55
2018-01-12,85,¡º,63,100,30,1.5,63,34
2018-01-13,135,«·∂»Œ€»æ,103,125,23,1.7,69,32
2018-01-14,156,÷–∂»Œ€»æ,119,147,25,1.9,79,34
2018-01-15,80,¡º,56,80,16,1.6,64,41
2018-01-16,77,¡º,41,104,13,1.4,57,53
2018-01-17,100,¡º,69,137,24,2.1,80,14
2018-01-18,102,«·∂»Œ€»æ,76,121,23,2,82,41
2018-01-19,188,÷–∂»Œ€»æ,141,195,32,2.6,97,31
