date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2016-01-11,99,¡º,74,110,92,1.1,48,61
2016-01-12,117,«·∂»Œ€»æ,88,132,108,1.2,58,51
2016-01-13,79,¡º,58,96,89,0.9,51,68
2016-01-14,143,«·∂»Œ€»æ,109,158,155,1.6,66,50
2016-01-15,155,÷–∂»Œ€»æ,118,173,179,1.7,69,33
2016-01-16,155,÷–∂»Œ€»æ,118,173,95,1.1,53,47
2016-01-17,78,¡º,57,92,62,0.8,34,64
2016-01-18,57,¡º,30,53,63,0.6,32,66
2016-01-19,66,¡º,44,69,82,0.7,38,57
2016-01-20,120,«·∂»Œ€»æ,91,134,123,1.1,51,52
2016-01-21,142,«·∂»Œ€»æ,108,154,138,1.2,52,58
2016-01-22,82,¡º,60,96,97,0.7,38,60
2016-01-23,58,¡º,26,57,65,0.5,26,58
2016-01-24,87,¡º,54,118,123,0.9,44,46
2016-01-25,120,«·∂»Œ€»æ,91,183,190,1.8,62,51
2016-01-26,115,«·∂»Œ€»æ,87,151,139,1.4,61,58
2016-01-27,107,«·∂»Œ€»æ,80,129,143,1.4,64,61
2016-01-28,139,«·∂»Œ€»æ,106,168,206,1.8,60,60
2016-01-29,67,¡º,48,75,81,0.7,34,64
2016-01-30,77,¡º,56,84,96,0.8,41,65
2016-01-31,105,«·∂»Œ€»æ,79,117,107,1.3,49,66
2016-02-01,137,«·∂»Œ€»æ,104,155,177,1.6,61,62
2016-02-02,144,«·∂»Œ€»æ,110,160,143,1.7,70,55
2016-02-03,127,«·∂»Œ€»æ,96,151,191,1.9,61,65
2016-02-04,67,¡º,44,84,83,0.6,42,81
2016-02-05,75,¡º,55,90,81,0.8,42,74
2016-02-06,105,«·∂»Œ€»æ,79,115,111,1.1,49,63
2016-02-07,104,«·∂»Œ€»æ,78,127,146,1.4,48,78
2016-02-08,134,«·∂»Œ€»æ,102,152,130,0.8,43,72
2016-02-09,83,¡º,61,85,93,0.9,37,81
2016-02-10,77,¡º,42,79,104,1.1,40,87
2016-02-11,74,¡º,38,80,98,0.9,38,92
2016-02-12,102,«·∂»Œ€»æ,76,101,78,1,41,41
2016-02-13,62,¡º,26,73,35,0.5,18,65
2016-02-14,64,¡º,22,77,46,0.5,20,81
2016-02-15,66,¡º,38,66,81,0.8,34,76
2016-02-16,63,¡º,30,55,76,0.7,35,76
2016-02-17,65,¡º,30,79,79,0.9,36,70
2016-02-18,63,¡º,35,68,75,0.8,37,73
2016-02-19,59,¡º,25,54,67,0.5,32,78
2016-02-20,53,¡º,23,55,49,0.4,23,80
2016-02-21,67,¡º,32,57,84,0.6,35,64
2016-02-22,69,¡º,48,88,55,0.7,31,60
2016-02-23,62,¡º,41,74,71,0.6,32,78
2016-02-24,85,¡º,63,105,118,1.2,51,71
2016-02-25,62,¡º,44,66,68,0.7,39,84
2016-02-26,102,«·∂»Œ€»æ,76,108,87,1,49,82
2016-02-27,80,¡º,59,87,77,0.8,43,91
2016-02-28,92,¡º,68,108,90,0.9,41,75
2016-02-29,54,¡º,33,57,53,0.5,30,83
2016-03-01,83,¡º,61,109,81,1.1,46,84
2016-03-02,104,«·∂»Œ€»æ,77,158,81,1.1,49,88
2016-03-03,136,«·∂»Œ€»æ,92,221,96,1.3,60,91
2016-03-04,130,«·∂»Œ€»æ,99,143,90,1.4,60,108
2016-03-05,238,÷ÿ∂»Œ€»æ,98,376,43,0.9,46,52
2016-03-06,280,÷ÿ∂»Œ€»æ,97,406,65,1.1,44,76
2016-03-07,84,¡º,40,118,52,0.8,36,69
2016-03-08,59,¡º,16,67,25,0.4,16,75
2016-03-09,48,”≈,18,48,33,0.4,23,76
2016-03-10,40,”≈,20,40,37,0.5,27,79
2016-03-11,62,¡º,44,71,62,0.7,43,85
2016-03-12,73,¡º,50,96,70,1,40,89
2016-03-13,65,¡º,37,80,45,0.6,33,99
2016-03-14,105,«·∂»Œ€»æ,79,123,84,1.1,54,99
2016-03-15,140,«·∂»Œ€»æ,107,199,113,1.8,60,115
2016-03-16,155,÷–∂»Œ€»æ,118,209,69,1.3,44,132
2016-03-17,65,¡º,40,80,38,0.8,26,117
2016-03-18,82,¡º,52,114,36,0.7,30,102
2016-03-19,72,¡º,49,94,36,0.6,32,120
2016-03-20,145,«·∂»Œ€»æ,111,163,71,1.2,68,137
2016-03-21,159,÷–∂»Œ€»æ,121,202,85,1.6,64,145
2016-03-22,65,¡º,33,79,29,0.5,25,102
2016-03-23,63,¡º,37,76,43,0.5,36,94
2016-03-24,67,¡º,45,84,49,0.6,42,105
2016-03-25,102,«·∂»Œ€»æ,76,123,62,0.9,56,117
2016-03-26,135,«·∂»Œ€»æ,103,159,73,1.2,69,110
2016-03-27,127,«·∂»Œ€»æ,96,149,86,1.3,62,116
2016-03-28,158,÷–∂»Œ€»æ,76,265,53,1,37,128
2016-03-29,62,¡º,28,73,32,0.5,30,99
2016-03-30,78,¡º,51,105,40,0.7,46,115
2016-03-31,350,—œ÷ÿŒ€»æ,105,460,44,0.9,31,184
2016-04-01,106,«·∂»Œ€»æ,62,161,19,0.8,31,133
2016-04-02,74,¡º,23,98,15,0.5,27,103
2016-04-03,70,¡º,26,89,20,0.5,30,99
2016-04-04,74,¡º,35,98,29,1,30,126
2016-04-05,68,¡º,35,85,16,0.6,32,113
2016-04-06,103,«·∂»Œ€»æ,56,109,34,1,37,163
2016-04-07,79,¡º,35,107,15,0.6,29,110
2016-04-08,172,÷–∂»Œ€»æ,50,294,26,0.8,36,98
2016-04-09,86,¡º,30,121,10,0.4,16,96
2016-04-10,64,¡º,34,77,21,0.5,29,98
2016-04-11,73,¡º,47,95,28,0.8,39,110
2016-04-12,76,¡º,54,102,15,0.7,38,91
2016-04-13,129,«·∂»Œ€»æ,98,142,22,1.2,42,84
2016-04-14,105,«·∂»Œ€»æ,79,120,16,0.9,43,134
2016-04-15,77,¡º,48,94,26,1,44,132
2016-04-16,73,¡º,50,96,20,0.9,35,112
2016-04-17,64,¡º,37,78,11,0.6,30,63
2016-04-18,72,¡º,47,94,26,1.1,44,85
2016-04-19,69,¡º,37,69,15,0.8,28,122
2016-04-20,80,¡º,32,65,22,0.7,30,135
2016-04-21,136,«·∂»Œ€»æ,68,115,27,1,30,199
2016-04-22,90,¡º,28,129,11,0.4,31,98
2016-04-23,83,¡º,29,116,12,0.4,36,109
2016-04-24,92,¡º,40,133,35,0.8,40,130
2016-04-25,91,¡º,42,131,17,0.5,28,90
2016-04-26,65,¡º,40,80,16,0.6,34,95
2016-04-27,85,¡º,34,60,15,0.5,30,141
2016-04-28,74,¡º,23,61,10,0.4,30,128
2016-04-29,81,¡º,55,112,28,1,64,96
2016-04-30,93,¡º,69,114,21,1,50,151
2016-05-01,104,«·∂»Œ€»æ,76,132,25,1.1,32,164
2016-05-02,83,¡º,45,94,20,0.7,26,139
2016-05-03,50,”≈,11,22,5,0.4,16,99
2016-05-04,64,¡º,22,78,9,0.5,33,99
2016-05-05,65,¡º,29,79,28,1,41,113
2016-05-06,114,«·∂»Œ€»æ,41,178,9,0.4,25,90
2016-05-07,64,¡º,25,77,8,0.4,29,114
2016-05-08,85,¡º,34,93,30,0.8,42,141
2016-05-09,87,¡º,55,123,24,0.7,39,140
2016-05-10,94,¡º,70,134,17,1,49,148
2016-05-11,120,«·∂»Œ€»æ,53,128,32,1,42,182
2016-05-12,94,¡º,45,84,11,0.7,24,152
2016-05-13,59,¡º,34,67,20,1,34,98
2016-05-14,59,¡º,32,68,27,0.7,37,88
2016-05-15,57,¡º,37,64,8,0.6,30,92
2016-05-16,73,¡º,52,96,23,0.9,45,120
2016-05-17,134,«·∂»Œ€»æ,38,98,34,1,37,197
2016-05-18,146,«·∂»Œ€»æ,49,100,28,0.8,31,210
2016-05-19,111,«·∂»Œ€»æ,42,85,28,0.8,35,172
2016-05-20,103,«·∂»Œ€»æ,35,68,26,0.7,40,163
2016-05-21,129,«·∂»Œ€»æ,58,101,31,1.1,67,191
2016-05-22,63,¡º,23,62,13,0.4,50,92
2016-05-23,75,¡º,52,100,21,0.8,59,124
2016-05-24,84,¡º,43,66,11,0.9,24,140
2016-05-25,69,¡º,28,58,14,0.7,34,122
2016-05-26,64,¡º,34,77,15,0.7,37,104
2016-05-27,104,«·∂»Œ€»æ,30,103,30,1,46,164
2016-05-28,121,«·∂»Œ€»æ,35,95,30,0.8,34,183
2016-05-29,63,¡º,27,66,15,0.4,28,115
2016-05-30,124,«·∂»Œ€»æ,39,104,30,0.9,41,186
2016-05-31,54,¡º,18,54,10,0.4,37,104
2016-06-01,77,¡º,40,84,24,0.8,61,123
2016-06-02,99,¡º,39,92,34,1,53,158
2016-06-03,120,«·∂»Œ€»æ,39,89,24,0.9,33,182
2016-06-04,117,«·∂»Œ€»æ,40,80,30,0.7,36,178
2016-06-05,113,«·∂»Œ€»æ,33,63,22,0.8,35,174
2016-06-06,89,¡º,27,60,20,0.7,34,146
2016-06-07,65,¡º,20,42,12,0.4,41,118
2016-06-08,82,¡º,43,87,25,0.8,49,138
2016-06-09,127,«·∂»Œ€»æ,46,96,24,1.2,35,189
2016-06-10,59,¡º,33,68,19,0.6,27,110
2016-06-11,39,”≈,24,39,8,0.6,28,78
2016-06-12,60,¡º,32,52,17,0.8,40,112
2016-06-13,80,¡º,38,67,16,0.8,45,136
2016-06-14,68,¡º,37,71,21,0.9,54,105
2016-06-15,58,¡º,26,40,7,0.6,33,109
2016-06-16,84,¡º,43,72,13,0.7,45,140
2016-06-17,90,¡º,67,106,17,1.3,50,111
2016-06-18,93,¡º,47,72,11,1,27,151
2016-06-19,75,¡º,32,52,9,0.7,32,130
2016-06-20,103,«·∂»Œ€»æ,49,80,20,1.1,46,163
2016-06-21,67,¡º,48,76,15,1,35,111
2016-06-22,66,¡º,32,52,10,0.8,35,119
2016-06-23,71,¡º,27,48,11,0.7,32,125
2016-06-24,38,”≈,13,26,7,0.4,24,75
2016-06-25,46,”≈,14,27,8,0.4,28,92
2016-06-26,86,¡º,31,62,18,0.8,37,143
2016-06-27,100,¡º,44,79,26,1.1,37,160
2016-06-28,100,¡º,55,88,16,0.9,30,160
2016-06-29,53,¡º,33,56,20,0.8,26,95
2016-06-30,66,¡º,27,42,9,0.7,23,119
2016-07-01,68,¡º,22,41,6,0.6,28,121
2016-07-02,70,¡º,17,36,10,0.5,34,123
2016-07-03,121,«·∂»Œ€»æ,38,71,22,1,36,183
2016-07-04,135,«·∂»Œ€»æ,60,100,13,1.1,43,198
2016-07-05,146,«·∂»Œ€»æ,60,106,16,1,46,210
2016-07-06,90,¡º,26,54,20,0.9,25,147
2016-07-07,117,«·∂»Œ€»æ,40,72,12,0.8,22,178
2016-07-08,112,«·∂»Œ€»æ,34,64,12,0.8,23,173
2016-07-09,70,¡º,44,69,6,0.9,22,124
2016-07-10,109,«·∂»Œ€»æ,52,81,4,1,20,169
2016-07-11,108,«·∂»Œ€»æ,37,63,12,0.8,19,168
2016-07-12,50,”≈,30,50,12,0.6,22,81
2016-07-13,73,¡º,13,22,7,0.4,21,127
2016-07-14,62,¡º,19,37,8,0.4,24,114
2016-07-15,71,¡º,26,60,17,0.6,44,125
2016-07-16,84,¡º,62,96,14,0.8,50,103
2016-07-17,72,¡º,52,80,19,0.8,40,123
2016-07-18,132,«·∂»Œ€»æ,45,76,24,1.1,34,195
2016-07-19,109,«·∂»Œ€»æ,44,71,19,0.8,30,169
2016-07-20,83,¡º,40,67,17,0.8,37,139
2016-07-21,39,”≈,27,38,7,0.8,25,71
2016-07-22,32,”≈,14,20,9,0.9,25,50
2016-07-23,65,¡º,34,47,13,0.8,17,118
2016-07-24,88,¡º,48,66,13,1,19,145
2016-07-25,43,”≈,30,42,7,0.8,22,82
2016-07-26,39,”≈,25,36,7,0.5,19,78
2016-07-27,117,«·∂»Œ€»æ,41,61,15,1,24,178
2016-07-28,116,«·∂»Œ€»æ,61,80,15,1.4,17,177
2016-07-29,97,¡º,52,66,12,0.9,22,156
2016-07-30,100,¡º,48,68,18,1.1,26,159
2016-07-31,67,¡º,30,40,12,0.9,24,120
2016-08-01,77,¡º,30,44,14,1,34,132
2016-08-02,111,«·∂»Œ€»æ,38,57,14,1.1,34,172
2016-08-03,138,«·∂»Œ€»æ,48,71,16,1,33,201
2016-08-04,140,«·∂»Œ€»æ,69,100,10,1.1,31,204
2016-08-05,112,«·∂»Œ€»æ,41,61,7,0.8,21,173
2016-08-06,89,¡º,34,58,18,0.9,20,146
2016-08-07,40,”≈,16,26,8,0.5,15,79
2016-08-08,72,¡º,16,33,15,0.6,27,126
2016-08-09,110,«·∂»Œ€»æ,32,62,23,0.9,35,170
2016-08-10,77,¡º,43,72,19,1,21,132
2016-08-11,94,¡º,37,61,17,0.8,16,152
2016-08-12,68,¡º,47,68,16,0.8,19,121
2016-08-13,84,¡º,61,82,6,1,18,140
2016-08-14,52,¡º,36,50,8,0.8,20,96
2016-08-15,58,¡º,25,61,21,0.7,43,109
2016-08-16,111,«·∂»Œ€»æ,33,71,24,0.8,36,172
2016-08-17,126,«·∂»Œ€»æ,38,81,21,0.9,39,188
2016-08-18,63,¡º,43,76,25,1.3,44,69
2016-08-19,32,”≈,18,30,12,0.7,25,57
2016-08-20,50,”≈,18,36,10,0.6,23,99
2016-08-21,83,¡º,24,47,12,0.6,28,139
2016-08-22,75,¡º,16,37,13,0.5,30,129
2016-08-23,80,¡º,34,70,25,0.8,41,135
2016-08-24,64,¡º,36,77,48,1.3,43,93
2016-08-25,30,”≈,14,29,15,0.5,23,60
2016-08-26,59,¡º,28,60,20,0.7,43,110
2016-08-27,70,¡º,28,60,23,0.8,38,124
2016-08-28,75,¡º,24,53,21,0.6,34,130
2016-08-29,48,”≈,15,46,14,0.4,24,96
2016-08-30,34,”≈,9,34,11,0.3,17,51
2016-08-31,23,”≈,4,9,7,0.4,15,45
2016-09-01,29,”≈,14,20,14,0.6,23,36
2016-09-02,75,¡º,22,38,24,0.8,28,129
2016-09-03,49,”≈,27,40,15,0.8,39,86
2016-09-04,60,¡º,36,58,17,1.1,38,112
2016-09-05,84,¡º,41,66,24,1.2,34,140
2016-09-06,63,¡º,41,68,17,0.9,32,115
2016-09-07,58,¡º,35,64,26,1.3,46,91
2016-09-08,60,¡º,35,60,22,1.2,42,111
2016-09-09,83,¡º,43,68,21,1.2,39,139
2016-09-10,65,¡º,31,51,24,1.1,36,117
2016-09-11,57,¡º,38,63,19,0.8,39,91
2016-09-12,60,¡º,43,66,13,0.9,44,71
2016-09-13,70,¡º,50,90,20,1.1,52,110
2016-09-14,94,¡º,56,88,26,1.6,37,152
2016-09-15,82,¡º,60,90,28,1.2,28,133
2016-09-16,59,¡º,42,60,15,0.7,23,93
2016-09-17,38,”≈,11,28,11,0.4,25,76
2016-09-18,38,”≈,12,33,13,0.4,29,76
2016-09-19,53,¡º,24,56,15,0.6,42,86
2016-09-20,67,¡º,42,84,30,1,53,104
2016-09-21,64,¡º,40,77,28,1,43,108
2016-09-22,61,¡º,38,71,36,0.9,38,111
2016-09-23,58,¡º,41,61,21,0.9,34,78
2016-09-24,75,¡º,34,56,18,0.7,20,129
2016-09-25,61,¡º,43,71,16,0.7,40,96
2016-09-26,97,¡º,72,118,31,1.3,50,130
2016-09-27,38,”≈,23,38,15,0.6,24,38
2016-09-28,35,”≈,15,30,10,0.4,28,57
2016-09-29,74,¡º,54,88,32,0.8,50,79
2016-09-30,104,«·∂»Œ€»æ,78,130,45,1.7,64,134
2016-10-01,117,«·∂»Œ€»æ,54,107,35,1.2,44,178
2016-10-02,75,¡º,55,93,40,1.3,47,129
2016-10-03,49,”≈,26,49,15,0.7,24,72
2016-10-04,45,”≈,24,45,16,0.7,35,29
2016-10-05,38,”≈,26,37,9,0.6,24,44
2016-10-06,58,¡º,41,65,15,0.8,39,53
2016-10-07,64,¡º,46,75,30,1.2,49,33
2016-10-08,30,”≈,16,29,9,0.5,24,46
2016-10-09,47,”≈,28,46,21,0.5,37,65
2016-10-10,64,¡º,46,77,30,1,44,58
2016-10-11,49,”≈,30,49,14,0.6,33,64
2016-10-12,88,¡º,65,108,35,1.2,52,74
2016-10-13,92,¡º,68,111,41,1.4,61,54
2016-10-14,109,«·∂»Œ€»æ,82,128,35,1.3,52,104
2016-10-15,97,¡º,72,120,36,1,41,152
2016-10-16,122,«·∂»Œ€»æ,92,132,34,1.2,48,65
2016-10-17,38,”≈,19,37,13,0.5,30,67
2016-10-18,93,¡º,69,115,34,1.3,57,78
2016-10-19,124,«·∂»Œ€»æ,94,138,34,1.2,45,102
2016-10-20,64,¡º,46,71,17,0.6,39,61
2016-10-21,206,÷ÿ∂»Œ€»æ,156,204,39,1.4,79,23
2016-10-22,48,”≈,33,43,11,0.6,27,56
2016-10-23,50,”≈,30,48,19,0.6,40,50
2016-10-24,105,«·∂»Œ€»æ,79,128,49,1.5,72,44
2016-10-25,122,«·∂»Œ€»æ,92,144,44,1.5,68,67
2016-10-26,39,”≈,18,39,18,0.6,27,58
2016-10-27,109,«·∂»Œ€»æ,82,120,46,1.2,64,40
2016-10-28,50,”≈,34,50,20,0.7,39,66
2016-10-29,57,¡º,37,63,32,0.8,42,55
2016-10-30,58,¡º,40,66,45,1,45,30
2016-10-31,36,”≈,19,36,30,0.6,27,60
2016-11-01,74,¡º,54,92,88,1.1,48,43
2016-11-02,75,¡º,52,90,99,1.2,60,48
2016-11-03,87,¡º,64,107,107,1.2,62,25
2016-11-04,162,÷–∂»Œ€»æ,123,187,123,1.6,64,41
2016-11-05,272,÷ÿ∂»Œ€»æ,222,266,44,1.2,54,79
2016-11-06,137,«·∂»Œ€»æ,104,125,56,0.7,49,64
2016-11-07,207,÷ÿ∂»Œ€»æ,157,182,47,0.9,48,75
2016-11-08,82,¡º,60,74,55,0.6,47,51
2016-11-09,90,¡º,67,99,103,1.2,59,31
2016-11-10,49,”≈,30,49,49,0.7,34,50
2016-11-11,68,¡º,49,68,54,0.7,43,37
2016-11-12,77,¡º,56,87,65,0.8,49,46
2016-11-13,84,¡º,62,102,88,1.1,47,56
2016-11-14,80,¡º,48,109,34,0.6,28,56
2016-11-15,61,¡º,42,72,50,0.7,42,45
2016-11-16,119,«·∂»Œ€»æ,90,144,108,1.5,59,31
2016-11-17,226,÷ÿ∂»Œ€»æ,176,247,105,1.9,70,38
2016-11-18,112,«·∂»Œ€»æ,84,125,55,0.9,42,62
2016-11-19,46,”≈,32,42,31,0.5,27,48
2016-11-20,53,¡º,34,45,56,0.6,41,47
2016-11-21,38,”≈,19,32,38,0.4,26,52
2016-11-22,43,”≈,23,40,43,0.5,31,57
2016-11-23,72,¡º,52,81,83,0.9,50,38
2016-11-24,103,«·∂»Œ€»æ,77,116,90,1.3,54,45
2016-11-25,88,¡º,65,108,111,1.5,55,35
2016-11-26,148,«·∂»Œ€»æ,113,165,72,1.5,58,32
2016-11-27,97,¡º,72,111,58,1.1,46,62
2016-11-28,89,¡º,66,106,90,1.2,60,33
2016-11-29,95,¡º,71,110,108,1.1,60,42
2016-11-30,73,¡º,53,79,55,1.1,44,40
2016-12-01,56,¡º,24,62,43,0.6,33,56
2016-12-02,79,¡º,56,108,76,1.6,59,34
2016-12-03,149,«·∂»Œ€»æ,114,168,59,1.3,45,84
2016-12-04,113,«·∂»Œ€»æ,85,122,54,1,42,58
2016-12-05,43,”≈,25,42,38,0.6,34,52
2016-12-06,88,¡º,65,109,85,1.4,53,21
2016-12-07,119,«·∂»Œ€»æ,90,127,85,0.9,53,24
2016-12-08,110,«·∂»Œ€»æ,83,117,106,1.6,58,22
2016-12-09,113,«·∂»Œ€»æ,85,110,103,1,61,42
2016-12-10,196,÷–∂»Œ€»æ,147,192,177,2.3,82,30
2016-12-11,123,«·∂»Œ€»æ,93,127,151,1.7,58,50
2016-12-12,115,«·∂»Œ€»æ,87,110,72,1.2,53,43
2016-12-13,90,¡º,67,85,66,1,52,52
2016-12-14,130,«·∂»Œ€»æ,99,122,118,1.2,64,31
2016-12-15,254,÷ÿ∂»Œ€»æ,204,264,171,2.1,91,24
2016-12-16,119,«·∂»Œ€»æ,90,127,149,2.1,75,25
2016-12-17,155,÷–∂»Œ€»æ,118,159,154,2,71,30
2016-12-18,226,÷ÿ∂»Œ€»æ,176,230,139,2.6,92,30
2016-12-19,270,÷ÿ∂»Œ€»æ,220,278,89,2.5,77,30
2016-12-20,235,÷ÿ∂»Œ€»æ,185,243,102,2.2,68,35
2016-12-21,203,÷ÿ∂»Œ€»æ,153,205,86,1.7,56,27
2016-12-22,60,¡º,38,69,34,0.6,30,43
2016-12-23,64,¡º,36,78,52,0.7,41,53
2016-12-24,210,÷ÿ∂»Œ€»æ,160,201,192,2,84,35
2016-12-25,78,¡º,57,79,101,1.5,52,56
2016-12-26,51,¡º,25,52,38,0.5,26,56
2016-12-27,104,«·∂»Œ€»æ,78,103,106,1,57,37
2016-12-28,76,¡º,55,91,101,1.3,47,48
2016-12-29,63,¡º,31,56,76,0.8,43,42
2016-12-30,109,«·∂»Œ€»æ,82,123,129,1.9,60,36
2016-12-31,169,÷–∂»Œ€»æ,128,170,83,1.8,57,33
2017-01-01,242,÷ÿ∂»Œ€»æ,192,250,75,2,55,41
2017-01-02,117,«·∂»Œ€»æ,88,130,63,1.4,48,60
2017-01-03,163,÷–∂»Œ€»æ,124,174,110,2.7,78,37
2017-01-04,134,«·∂»Œ€»æ,102,133,105,1.9,74,39
2017-01-05,103,«·∂»Œ€»æ,77,107,133,1.2,70,35
2017-01-06,132,«·∂»Œ€»æ,100,142,150,1.8,77,36
2017-01-07,267,÷ÿ∂»Œ€»æ,217,275,144,2.3,86,27
2017-01-08,273,÷ÿ∂»Œ€»æ,223,262,120,1.9,85,35
2017-01-09,58,¡º,27,47,65,0.7,46,66
2017-01-10,53,¡º,27,51,55,0.6,39,66
2017-01-11,93,¡º,69,102,125,1.3,66,51
2017-01-12,58,¡º,33,51,62,0.7,46,61
2017-01-13,58,¡º,20,65,44,0.6,32,62
2017-01-14,58,¡º,27,50,66,0.7,38,52
2017-01-15,149,«·∂»Œ€»æ,114,156,132,1.8,69,23
2017-01-16,140,«·∂»Œ€»æ,107,147,190,1.8,66,37
2017-01-17,201,÷ÿ∂»Œ€»æ,151,205,153,2.2,83,25
2017-01-18,163,÷–∂»Œ€»æ,124,160,88,1.5,64,43
2017-01-19,155,÷–∂»Œ€»æ,118,155,151,1.6,56,39
2017-01-20,63,¡º,36,60,75,0.7,39,50
2017-01-21,79,¡º,49,108,99,1.2,40,67
2017-01-22,80,¡º,59,101,63,0.8,38,48
2017-01-23,147,«·∂»Œ€»æ,112,149,117,1.6,57,57
2017-01-24,178,÷–∂»Œ€»æ,134,182,189,2,72,39
2017-01-25,155,÷–∂»Œ€»æ,118,162,187,2.4,69,50
2017-01-26,110,«·∂»Œ€»æ,0,0,42,0.9,28,83
2017-01-27,67,¡º,33,84,60,0.6,28,76
2017-01-28,85,¡º,63,86,89,1,37,65
2017-01-29,63,¡º,45,68,48,0.6,23,72
2017-01-30,62,¡º,33,52,73,0.6,31,60
2017-01-31,100,¡º,67,91,149,1.6,50,65
2017-02-01,50,”≈,23,41,50,0.5,24,72
2017-02-02,110,«·∂»Œ€»æ,83,111,83,1.9,52,57
2017-02-03,165,÷–∂»Œ€»æ,125,166,154,2.6,69,66
2017-02-04,215,÷ÿ∂»Œ€»æ,165,200,70,1.7,52,81
2017-02-05,99,¡º,74,94,54,0.8,34,85
2017-02-06,53,¡º,23,37,56,0.6,33,76
2017-02-07,133,«·∂»Œ€»æ,101,137,176,1.6,74,18
2017-02-08,62,¡º,37,73,47,0.7,33,79
2017-02-09,50,”≈,20,50,37,0.5,24,70
2017-02-10,46,”≈,28,46,42,0.6,32,71
2017-02-11,93,¡º,69,103,81,0.8,48,67
2017-02-12,193,÷–∂»Œ€»æ,145,180,87,1.5,66,77
2017-02-13,138,«·∂»Œ€»æ,105,141,126,1.5,62,81
2017-02-14,147,«·∂»Œ€»æ,112,148,123,1.6,70,78
2017-02-15,120,«·∂»Œ€»æ,91,122,54,1.2,40,94
2017-02-16,77,¡º,39,103,34,0.5,31,96
2017-02-17,54,¡º,28,58,36,0.5,28,91
2017-02-18,79,¡º,58,83,78,1,52,78
2017-02-19,79,¡º,50,108,47,0.9,34,76
2017-02-20,55,¡º,34,60,41,0.6,30,88
2017-02-21,94,¡º,70,107,116,1.4,60,54
2017-02-22,63,¡º,45,76,45,0.9,41,69
2017-02-23,45,”≈,24,40,45,0.5,34,89
2017-02-24,85,¡º,63,84,86,1.2,62,84
2017-02-25,68,¡º,46,60,65,0.9,54,84
2017-02-26,87,¡º,64,82,78,1.1,61,77
2017-02-27,77,¡º,56,78,96,1.4,50,95
2017-02-28,105,«·∂»Œ€»æ,79,107,59,1.2,46,90
2017-03-01,41,”≈,12,30,28,0.5,23,82
2017-03-02,75,¡º,49,100,68,1.2,56,76
2017-03-03,75,¡º,55,93,67,1,55,88
2017-03-04,79,¡º,58,90,78,0.9,48,96
2017-03-05,53,¡º,37,53,30,0.6,27,94
2017-03-06,45,”≈,25,43,32,0.5,31,90
2017-03-07,55,¡º,29,60,38,0.5,33,87
2017-03-08,66,¡º,37,81,41,0.6,40,94
2017-03-09,66,¡º,46,82,42,0.6,46,104
2017-03-10,132,«·∂»Œ€»æ,100,141,74,1.4,75,123
2017-03-11,186,÷–∂»Œ€»æ,140,208,100,1.8,72,120
2017-03-12,68,¡º,41,85,28,0.5,31,106
2017-03-13,70,¡º,51,82,43,0.6,42,115
2017-03-14,132,«·∂»Œ€»æ,100,131,58,0.9,59,122
2017-03-15,207,÷ÿ∂»Œ€»æ,157,208,103,1.6,79,127
2017-03-16,165,÷–∂»Œ€»æ,125,171,91,1.7,80,134
2017-03-17,204,÷ÿ∂»Œ€»æ,154,218,92,1.8,70,134
2017-03-18,192,÷–∂»Œ€»æ,144,187,53,1.2,61,142
2017-03-19,148,«·∂»Œ€»æ,113,164,70,1.2,73,118
2017-03-20,78,¡º,57,92,32,0.8,42,97
2017-03-21,72,¡º,52,92,37,0.8,50,101
2017-03-22,74,¡º,54,86,39,0.9,43,109
2017-03-23,133,«·∂»Œ€»æ,101,140,52,1,60,122
2017-03-24,135,«·∂»Œ€»æ,103,153,79,1.2,71,118
2017-03-25,140,«·∂»Œ€»æ,107,152,76,1.2,69,128
2017-03-26,186,÷–∂»Œ€»æ,140,190,61,1.6,70,108
2017-03-27,200,÷–∂»Œ€»æ,150,200,54,1.4,75,134
2017-03-28,113,«·∂»Œ€»æ,85,137,50,1.2,52,121
2017-03-29,119,«·∂»Œ€»æ,90,149,31,1.1,37,129
2017-03-30,108,«·∂»Œ€»æ,81,122,27,0.7,42,135
2017-03-31,135,«·∂»Œ€»æ,103,141,35,0.8,59,126
2017-04-01,107,«·∂»Œ€»æ,80,130,29,1,58,117
2017-04-02,97,¡º,72,127,40,1.2,52,139
2017-04-03,113,«·∂»Œ€»æ,85,143,40,1.3,43,175
2017-04-04,124,«·∂»Œ€»æ,0,0,45,1,34,186
2017-04-05,84,¡º,54,96,30,0.8,31,140
2017-04-06,97,¡º,72,102,23,0.9,40,79
2017-04-07,129,«·∂»Œ€»æ,98,133,18,1,38,139
2017-04-08,58,¡º,31,65,13,0.5,28,107
2017-04-09,65,¡º,33,79,14,0.5,36,117
2017-04-10,87,¡º,64,123,36,1.3,49,130
2017-04-11,69,¡º,20,88,9,0.4,19,103
2017-04-12,66,¡º,28,81,14,0.4,32,105
2017-04-13,82,¡º,44,114,44,0.8,37,130
2017-04-14,105,«·∂»Œ€»æ,77,128,29,1,29,167
2017-04-15,116,«·∂»Œ€»æ,79,131,42,1.2,42,181
2017-04-16,77,¡º,54,104,24,0.8,46,119
2017-04-17,87,¡º,64,102,24,0.8,32,134
