date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-05-07,53,¡º,21,56,6,0.5,32,45
2015-05-08,27,”≈,19,24,5,0.4,30,35
2015-05-09,36,”≈,21,36,6,0.5,35,43
2015-05-10,42,”≈,19,42,7,0.5,38,56
2015-05-11,51,¡º,29,51,7,0.5,47,36
2015-05-12,25,”≈,17,22,6,0.5,35,41
2015-05-13,27,”≈,19,27,7,0.7,38,45
2015-05-14,53,¡º,37,52,9,0.8,47,42
2015-05-15,34,”≈,22,34,6,0.5,33,52
2015-05-16,34,”≈,17,34,10,0.6,34,39
2015-05-17,55,¡º,25,60,10,1,45,48
2015-05-18,33,”≈,23,33,8,0.8,41,54
2015-05-19,36,”≈,25,36,7,0.6,37,62
2015-05-20,40,”≈,21,40,10,0.6,40,72
2015-05-21,49,”≈,24,49,9,0.4,37,64
2015-05-22,59,¡º,25,67,15,0.6,38,60
2015-05-23,68,¡º,28,85,10,0.6,34,79
2015-05-24,76,¡º,39,102,13,0.5,33,100
2015-05-25,76,¡º,44,102,12,0.5,28,100
2015-05-26,50,”≈,30,51,10,0.5,31,64
2015-05-27,54,¡º,34,59,9,0.5,39,102
2015-05-28,71,¡º,52,72,14,0.6,34,94
2015-05-29,63,¡º,35,76,12,0.5,28,82
2015-05-30,37,”≈,15,37,8,0.4,23,69
2015-05-31,59,¡º,22,69,12,0.5,29,80
2015-06-01,69,¡º,37,89,9,0.4,21,86
2015-06-02,40,”≈,26,40,8,0.5,40,51
2015-06-03,39,”≈,18,27,8,0.4,28,77
2015-06-04,67,¡º,25,85,10,0.4,36,91
2015-06-05,86,¡º,36,123,9,0.4,29,95
2015-06-06,35,”≈,25,34,8,0.5,26,62
2015-06-07,38,”≈,20,29,7,0.4,17,75
2015-06-08,43,”≈,24,35,9,0.5,27,86
2015-06-09,41,”≈,20,32,10,0.6,29,81
2015-06-10,56,¡º,37,61,9,0.7,47,89
2015-06-11,59,¡º,40,54,8,0.5,32,111
2015-06-12,42,”≈,29,42,8,0.4,31,83
2015-06-13,48,”≈,17,36,7,0.6,28,95
2015-06-14,50,”≈,18,44,8,0.6,37,99
2015-06-15,52,¡º,19,48,11,0.5,38,102
2015-06-16,84,¡º,24,51,9,0.6,33,141
2015-06-17,84,¡º,42,76,9,0.8,56,141
2015-06-18,78,¡º,25,49,6,0.6,37,133
2015-06-19,51,¡º,30,51,7,0.6,36,95
2015-06-20,62,¡º,35,73,6,0.7,53,109
2015-06-21,67,¡º,24,54,7,0.7,39,120
2015-06-22,113,«·∂»Œ€»æ,34,70,8,0.9,22,174
2015-06-23,107,«·∂»Œ€»æ,33,60,9,0.9,24,168
2015-06-24,105,«·∂»Œ€»æ,63,90,12,1.1,28,166
2015-06-25,100,¡º,75,100,5,1.3,35,140
2015-06-26,101,«·∂»Œ€»æ,76,81,4,1.1,33,123
2015-06-27,94,¡º,70,92,4,1.1,46,96
2015-06-28,79,¡º,58,69,4,0.9,27,111
2015-06-29,43,”≈,16,19,4,0.6,21,86
2015-06-30,41,”≈,14,27,6,0.7,26,82
2015-07-01,36,”≈,17,35,5,0.6,30,72
2015-07-02,34,”≈,16,32,6,0.6,30,68
2015-07-03,37,”≈,16,32,5,0.7,30,73
2015-07-04,55,¡º,19,41,7,0.7,34,106
2015-07-05,63,¡º,18,42,7,0.7,35,116
2015-07-06,88,¡º,28,49,7,0.7,32,146
2015-07-07,95,¡º,30,50,7,0.7,29,154
2015-07-08,98,¡º,35,67,7,0.8,51,157
2015-07-09,113,«·∂»Œ€»æ,35,68,6,0.8,51,174
2015-07-10,115,«·∂»Œ€»æ,32,58,6,0.8,45,176
2015-07-11,66,¡º,36,53,4,1,27,119
2015-07-12,82,¡º,22,34,4,0.9,21,138
2015-07-13,50,”≈,17,29,4,0.8,21,100
2015-07-14,40,”≈,13,22,4,0.6,20,80
2015-07-15,34,”≈,13,27,5,0.6,30,68
2015-07-16,44,”≈,15,38,6,0.6,50,87
2015-07-17,53,¡º,20,57,8,0.7,60,65
2015-07-18,91,¡º,31,73,7,0.9,49,149
2015-07-19,117,«·∂»Œ€»æ,44,88,7,1,69,179
2015-07-20,99,¡º,42,88,6,1,60,158
2015-07-21,53,¡º,37,56,5,1,40,92
2015-07-22,69,¡º,50,66,4,1.2,39,107
2015-07-23,104,«·∂»Œ€»æ,78,90,4,1.3,41,114
2015-07-24,93,¡º,69,80,5,1.1,35,97
2015-07-25,110,«·∂»Œ€»æ,83,87,6,1.3,33,110
2015-07-26,72,¡º,52,57,6,1,22,93
2015-07-27,42,”≈,23,30,6,0.9,21,83
2015-07-28,39,”≈,14,28,7,0.6,24,78
2015-07-29,47,”≈,20,43,6,0.8,37,70
2015-07-30,43,”≈,18,36,7,0.8,34,67
2015-07-31,54,¡º,18,42,7,0.9,43,97
2015-08-01,63,¡º,26,59,8,0.9,50,107
2015-08-02,47,”≈,23,47,6,0.8,27,83
2015-08-03,57,¡º,40,58,7,0.9,26,108
2015-08-04,56,¡º,36,61,6,0.8,30,106
2015-08-05,100,¡º,31,53,8,1,32,160
2015-08-06,50,”≈,24,45,7,0.8,33,100
2015-08-07,39,”≈,22,34,6,0.7,22,77
2015-08-08,52,¡º,29,45,6,0.8,24,102
2015-08-09,43,”≈,16,33,5,0.7,23,86
2015-08-10,34,”≈,16,30,5,0.7,27,66
2015-08-11,50,”≈,23,48,4,0.9,40,59
2015-08-12,50,”≈,22,44,4,0.9,40,74
2015-08-13,60,¡º,23,50,5,0.9,48,110
2015-08-14,45,”≈,19,40,5,0.8,36,86
2015-08-15,43,”≈,22,35,4,0.6,28,86
2015-08-16,39,”≈,27,36,4,0.7,27,75
2015-08-17,54,¡º,38,55,4,0.9,33,85
2015-08-18,52,¡º,32,53,5,0.9,28,98
2015-08-19,52,¡º,36,50,4,1,37,94
2015-08-20,53,¡º,37,49,5,1,35,84
2015-08-21,52,¡º,35,44,5,0.9,41,53
2015-08-22,40,”≈,20,25,5,0.7,32,36
2015-08-23,35,”≈,13,26,4,0.7,28,47
2015-08-24,35,”≈,13,29,6,0.7,28,43
2015-08-25,35,”≈,14,31,6,0.6,28,50
2015-08-26,42,”≈,15,37,6,0.6,33,55
2015-08-27,30,”≈,13,26,6,0.5,24,45
2015-08-28,28,”≈,16,17,6,0.5,22,47
2015-08-29,38,”≈,18,26,6,0.7,30,43
2015-08-30,47,”≈,20,36,6,0.8,37,51
2015-08-31,54,¡º,24,40,6,0.9,43,48
2015-09-01,55,¡º,24,46,7,0.9,44,70
2015-09-02,48,”≈,21,47,6,0.8,38,65
2015-09-03,34,”≈,12,31,6,0.6,27,66
2015-09-04,39,”≈,14,36,7,0.6,31,63
2015-09-05,48,”≈,21,48,7,0.7,38,60
2015-09-06,52,¡º,21,51,9,0.8,41,77
2015-09-07,80,¡º,36,66,9,0.8,64,38
2015-09-08,62,¡º,22,51,8,0.8,49,63
2015-09-09,44,”≈,17,34,7,0.7,35,56
2015-09-10,49,”≈,16,42,6,0.8,39,61
2015-09-11,54,¡º,25,57,9,0.8,43,70
2015-09-12,36,”≈,16,36,6,0.7,27,45
2015-09-13,38,”≈,16,38,8,0.8,30,61
2015-09-14,49,”≈,22,49,10,0.8,31,88
2015-09-15,60,¡º,31,63,12,1,39,112
2015-09-16,68,¡º,35,75,11,0.9,54,98
2015-09-17,72,¡º,36,89,9,0.9,57,91
2015-09-18,56,¡º,27,62,7,0.7,42,71
2015-09-19,50,”≈,27,50,6,0.8,31,54
2015-09-20,48,”≈,15,41,7,0.7,38,58
2015-09-21,47,”≈,20,47,10,0.6,36,78
2015-09-22,60,¡º,33,61,10,0.8,37,112
2015-09-23,44,”≈,21,31,5,0.6,20,88
2015-09-24,44,”≈,18,44,7,0.9,34,36
2015-09-25,51,¡º,26,52,7,0.8,34,16
2015-09-26,33,”≈,15,29,6,0.6,26,41
2015-09-27,32,”≈,12,26,5,0.6,25,41
2015-09-28,38,”≈,12,32,6,0.6,30,44
2015-09-29,54,¡º,23,55,7,0.9,43,52
2015-09-30,53,¡º,26,56,10,0.7,38,42
2015-10-01,36,”≈,17,36,6,0.8,20,50
2015-10-02,26,”≈,11,26,5,0.6,15,49
2015-10-03,35,”≈,18,35,6,0.8,27,50
2015-10-04,58,¡º,30,60,9,1,46,56
2015-10-05,73,¡º,53,94,14,1,38,106
2015-10-06,113,«·∂»Œ€»æ,85,130,12,1.2,52,102
2015-10-07,90,¡º,67,107,15,1,37,118
2015-10-08,52,¡º,26,53,9,0.7,27,91
2015-10-09,45,”≈,17,45,8,0.8,36,50
2015-10-10,43,”≈,22,39,8,0.7,34,33
2015-10-11,28,”≈,15,23,6,0.7,22,30
2015-10-12,29,”≈,13,25,6,0.7,23,43
2015-10-13,40,”≈,16,36,9,0.8,32,46
2015-10-14,80,¡º,59,97,15,1.5,63,52
2015-10-15,112,«·∂»Œ€»æ,84,124,23,1.5,65,106
2015-10-16,183,÷–∂»Œ€»æ,138,170,21,1.6,50,107
2015-10-17,137,«·∂»Œ€»æ,104,123,18,1.3,43,98
2015-10-18,50,”≈,29,50,14,0.9,38,50
2015-10-19,73,¡º,53,84,28,1.1,54,32
2015-10-20,61,¡º,41,72,23,0.9,48,44
2015-10-21,68,¡º,48,84,32,1.1,54,52
2015-10-22,117,«·∂»Œ€»æ,88,115,28,1,52,62
2015-10-23,110,«·∂»Œ€»æ,83,121,26,0.9,46,70
2015-10-24,63,¡º,38,76,20,0.9,34,51
2015-10-25,127,«·∂»Œ€»æ,96,140,36,1.3,66,57
2015-10-26,211,÷ÿ∂»Œ€»æ,161,185,32,1.2,62,51
2015-10-27,102,«·∂»Œ€»æ,76,81,21,0.9,39,44
2015-10-28,54,¡º,38,57,23,0.8,36,38
2015-10-29,47,”≈,30,47,24,0.9,35,37
2015-10-30,73,¡º,53,75,29,1,44,37
2015-10-31,195,÷–∂»Œ€»æ,146,152,45,1.2,64,46
2015-11-01,291,÷ÿ∂»Œ€»æ,241,264,44,1.5,76,77
2015-11-02,438,—œ÷ÿŒ€»æ,407,401,41,2.5,112,53
2015-11-03,500,—œ÷ÿŒ€»æ,578,628,56,3.4,140,81
2015-11-04,207,÷ÿ∂»Œ€»æ,157,242,34,0.9,61,74
2015-11-05,127,«·∂»Œ€»æ,96,124,23,1,47,52
2015-11-06,428,—œ÷ÿŒ€»æ,392,351,41,2.6,93,40
2015-11-07,294,÷ÿ∂»Œ€»æ,244,301,30,1.5,68,50
2015-11-08,301,—œ÷ÿŒ€»æ,251,305,31,1.2,62,40
2015-11-09,198,÷–∂»Œ€»æ,148,173,18,1,48,27
2015-11-10,186,÷–∂»Œ€»æ,140,148,30,1.3,66,32
2015-11-11,282,÷ÿ∂»Œ€»æ,232,282,56,2.3,101,20
2015-11-12,214,÷ÿ∂»Œ€»æ,164,215,48,2.1,85,31
2015-11-13,128,«·∂»Œ€»æ,97,122,58,1.1,64,25
2015-11-14,70,¡º,51,66,40,0.9,50,36
2015-11-15,67,¡º,48,68,25,1.1,38,32
2015-11-16,54,¡º,36,57,20,1,32,26
2015-11-17,50,”≈,33,50,22,1,34,27
2015-11-18,84,¡º,62,98,32,1.2,48,33
2015-11-19,88,¡º,65,82,28,0.9,42,32
2015-11-20,107,«·∂»Œ€»æ,80,110,36,1.2,51,34
2015-11-21,105,«·∂»Œ€»æ,79,101,37,1.2,50,39
2015-11-22,95,¡º,71,97,36,1.1,49,33
2015-11-23,88,¡º,65,89,32,1.1,38,33
2015-11-24,74,¡º,54,81,41,1.2,45,35
2015-11-25,117,«·∂»Œ€»æ,88,140,44,1.7,61,29
2015-11-26,124,«·∂»Œ€»æ,94,137,49,1.3,56,28
2015-11-27,114,«·∂»Œ€»æ,86,114,45,1.1,49,29
2015-11-28,137,«·∂»Œ€»æ,104,141,46,1.2,59,32
2015-11-29,186,÷–∂»Œ€»æ,140,193,79,1.4,76,17
2015-11-30,178,÷–∂»Œ€»æ,134,171,48,1.1,59,24
2015-12-01,102,«·∂»Œ€»æ,76,112,43,0.7,52,27
2015-12-02,109,«·∂»Œ€»æ,82,104,40,0.9,52,27
2015-12-03,78,¡º,57,97,39,0.9,38,29
2015-12-04,54,¡º,38,52,45,0.7,42,40
2015-12-05,50,”≈,35,47,39,0.7,39,33
2015-12-06,83,¡º,61,78,50,1.5,56,32
2015-12-07,249,÷ÿ∂»Œ€»æ,199,263,73,2.9,102,18
2015-12-08,135,«·∂»Œ€»æ,103,149,80,1.3,72,39
2015-12-09,246,÷ÿ∂»Œ€»æ,196,252,78,1.9,81,31
2015-12-10,155,÷–∂»Œ€»æ,118,189,50,1.4,65,34
2015-12-11,147,«·∂»Œ€»æ,112,147,76,1.9,75,29
2015-12-12,318,—œ÷ÿŒ€»æ,268,293,89,3.3,116,20
2015-12-13,414,—œ÷ÿŒ€»æ,371,480,87,4.3,145,10
2015-12-14,349,—œ÷ÿŒ€»æ,299,403,89,3.1,122,18
2015-12-15,204,÷ÿ∂»Œ€»æ,154,203,63,1.2,65,35
2015-12-16,89,¡º,66,95,55,1.3,57,27
2015-12-17,104,«·∂»Œ€»æ,78,107,66,1.3,66,33
2015-12-18,139,«·∂»Œ€»æ,106,137,74,1.4,73,28
2015-12-19,113,«·∂»Œ€»æ,85,113,80,1.1,68,37
2015-12-20,99,¡º,74,99,83,1.1,70,36
2015-12-21,204,÷ÿ∂»Œ€»æ,154,202,67,1.7,74,26
2015-12-22,165,÷–∂»Œ€»æ,125,177,65,1.2,70,33
2015-12-23,223,÷ÿ∂»Œ€»æ,173,218,66,1.6,76,42
2015-12-24,258,÷ÿ∂»Œ€»æ,208,267,88,2,94,31
2015-12-25,244,÷ÿ∂»Œ€»æ,194,260,81,1.7,91,26
2015-12-26,147,«·∂»Œ€»æ,112,142,62,1.2,57,37
2015-12-27,95,¡º,71,90,64,0.9,49,35
2015-12-28,118,«·∂»Œ€»æ,89,116,76,1,62,35
2015-12-29,236,÷ÿ∂»Œ€»æ,186,220,114,1.9,100,24
2015-12-30,401,—œ÷ÿŒ€»æ,351,403,107,3.8,145,17
2015-12-31,308,—œ÷ÿŒ€»æ,258,310,103,1.8,99,34
2016-01-01,162,÷–∂»Œ€»æ,123,152,81,1.2,67,30
2016-01-02,180,÷–∂»Œ€»æ,136,156,71,1.6,69,31
2016-01-03,234,÷ÿ∂»Œ€»æ,184,217,94,2,84,27
2016-01-04,112,«·∂»Œ€»æ,84,106,74,1,56,34
2016-01-05,68,¡º,49,69,68,0.8,46,34
2016-01-06,79,¡º,58,72,66,1,51,35
2016-01-07,94,¡º,70,85,77,1.2,56,32
2016-01-08,109,«·∂»Œ€»æ,82,108,80,1.4,63,33
2016-01-09,63,¡º,45,62,61,0.9,47,44
2016-01-10,79,¡º,58,70,61,1.2,54,40
2016-01-11,74,¡º,54,75,65,1,52,36
2016-01-12,78,¡º,57,82,76,0.9,53,36
2016-01-13,93,¡º,69,93,69,1,58,35
2016-01-14,178,÷–∂»Œ€»æ,134,178,104,1.8,84,34
2016-01-15,234,÷ÿ∂»Œ€»æ,184,222,90,2,92,23
2016-01-16,195,÷–∂»Œ€»æ,146,158,74,1.5,82,24
2016-01-17,226,÷ÿ∂»Œ€»æ,176,196,84,2.1,89,33
2016-01-18,178,÷–∂»Œ€»æ,134,164,87,1.7,79,28
2016-01-19,92,¡º,68,90,68,0.9,51,36
2016-01-20,119,«·∂»Œ€»æ,90,105,68,1.3,60,36
2016-01-21,183,÷–∂»Œ€»æ,138,157,71,2,72,34
2016-01-22,153,÷–∂»Œ€»æ,117,134,73,1.7,68,36
2016-01-23,182,÷–∂»Œ€»æ,137,153,73,1.7,68,33
2016-01-24,98,¡º,73,94,77,1,56,35
2016-01-25,93,¡º,69,108,67,1.1,55,37
2016-01-26,68,¡º,49,66,56,1.1,44,36
2016-01-27,53,¡º,36,55,52,1.1,42,36
2016-01-28,82,¡º,60,82,62,1.5,54,34
2016-01-29,123,«·∂»Œ€»æ,93,120,74,2,69,35
2016-01-30,145,«·∂»Œ€»æ,111,135,76,1.9,70,36
2016-01-31,124,«·∂»Œ€»æ,94,112,84,1.4,64,40
2016-02-01,110,«·∂»Œ€»æ,83,101,83,1.5,67,43
2016-02-02,150,«·∂»Œ€»æ,115,143,93,1.7,80,42
2016-02-03,127,«·∂»Œ€»æ,96,126,79,1.4,70,51
2016-02-04,85,¡º,63,83,52,1.3,58,45
2016-02-05,134,«·∂»Œ€»æ,102,133,67,1.8,78,31
2016-02-06,139,«·∂»Œ€»æ,106,135,57,1.6,61,44
2016-02-07,145,«·∂»Œ€»æ,111,152,83,1.5,62,41
2016-02-08,195,÷–∂»Œ€»æ,146,195,68,1.3,53,46
2016-02-09,135,«·∂»Œ€»æ,103,120,65,1.2,58,47
2016-02-10,102,«·∂»Œ€»æ,76,98,80,1.2,64,50
2016-02-11,77,¡º,47,65,83,1.2,61,52
2016-02-12,87,¡º,64,86,52,1.2,56,62
2016-02-13,45,”≈,25,34,31,1,36,58
2016-02-14,40,”≈,22,39,27,1.2,32,59
2016-02-15,50,”≈,30,48,42,1.3,40,51
2016-02-16,65,¡º,45,66,47,1.4,52,47
2016-02-17,75,¡º,55,77,54,1.6,60,44
2016-02-18,104,«·∂»Œ€»æ,78,109,59,1.8,73,48
2016-02-19,53,¡º,35,49,29,1.1,42,52
2016-02-20,44,”≈,27,44,32,1.2,34,45
2016-02-21,51,¡º,33,51,35,1.3,37,46
2016-02-22,73,¡º,53,81,42,1.5,44,51
2016-02-23,85,¡º,63,80,43,1.6,48,47
2016-02-24,67,¡º,48,70,49,1.6,48,48
2016-02-25,74,¡º,54,76,49,1.6,55,47
2016-02-26,115,«·∂»Œ€»æ,87,115,65,2,79,39
2016-02-27,109,«·∂»Œ€»æ,82,114,62,1.8,75,53
2016-02-28,74,¡º,50,74,53,1.3,59,68
2016-02-29,63,¡º,34,53,45,1.4,50,53
2016-03-01,62,¡º,39,66,46,1.5,49,59
2016-03-02,79,¡º,54,79,53,1.6,63,52
2016-03-03,105,«·∂»Œ€»æ,79,111,56,2.1,74,56
2016-03-04,79,¡º,55,82,57,1.6,63,58
2016-03-05,172,÷–∂»Œ€»æ,80,293,36,1.5,47,60
2016-03-06,75,¡º,37,99,37,1,31,55
2016-03-07,45,”≈,23,37,33,1.1,36,58
2016-03-08,47,”≈,30,47,32,1.1,37,50
2016-03-09,50,”≈,26,47,30,1.1,40,48
2016-03-10,54,¡º,35,57,37,1.2,43,50
2016-03-11,52,¡º,34,53,41,1.2,40,49
2016-03-12,65,¡º,42,80,45,1.2,40,57
2016-03-13,52,¡º,28,53,29,1.1,38,57
2016-03-14,62,¡º,40,61,38,1.3,49,60
2016-03-15,84,¡º,62,107,43,1.6,44,71
2016-03-16,114,«·∂»Œ€»æ,86,145,42,1.6,45,76
2016-03-17,142,«·∂»Œ€»æ,108,166,47,1.6,46,85
2016-03-18,69,¡º,50,82,32,0.9,32,68
2016-03-19,58,¡º,28,48,30,0.9,46,63
2016-03-20,84,¡º,61,95,39,1.5,67,72
2016-03-21,75,¡º,55,80,38,1.4,57,57
2016-03-22,42,”≈,22,42,28,0.9,33,55
2016-03-23,38,”≈,17,38,21,0.8,29,64
2016-03-24,53,¡º,25,44,23,0.9,42,58
2016-03-25,105,«·∂»Œ€»æ,79,117,33,1.8,67,70
2016-03-26,163,÷–∂»Œ€»æ,124,176,35,2.1,70,81
2016-03-27,60,¡º,43,69,27,1.2,44,67
2016-03-28,139,«·∂»Œ€»æ,104,228,36,1.3,49,69
2016-03-29,80,¡º,54,109,21,1.1,35,67
2016-03-30,112,«·∂»Œ€»æ,84,101,25,1.4,44,66
2016-03-31,139,«·∂»Œ€»æ,106,181,37,1.3,59,103
2016-04-01,169,÷–∂»Œ€»æ,72,288,25,1.1,33,96
2016-04-02,69,¡º,22,88,14,1.1,19,60
2016-04-03,59,¡º,42,52,19,1.2,30,57
2016-04-04,68,¡º,49,76,20,1.1,41,79
2016-04-05,60,¡º,43,63,22,1.3,38,68
2016-04-06,88,¡º,59,126,27,1.3,38,91
2016-04-07,94,¡º,31,138,16,0.8,28,82
2016-04-08,61,¡º,27,71,17,1,28,63
2016-04-09,49,”≈,33,49,16,1,31,59
2016-04-10,68,¡º,49,72,18,1.1,41,56
2016-04-11,82,¡º,60,93,22,1.2,47,75
2016-04-12,100,¡º,75,119,20,1.3,53,56
2016-04-13,92,¡º,68,91,21,1.2,54,55
2016-04-14,124,«·∂»Œ€»æ,94,121,23,1.4,54,83
2016-04-15,82,¡º,60,87,27,1.2,48,72
2016-04-16,72,¡º,52,68,20,1.2,47,56
2016-04-17,44,”≈,23,31,14,1,35,62
2016-04-18,53,¡º,30,48,19,0.9,42,79
2016-04-19,63,¡º,28,76,19,1,35,73
2016-04-20,72,¡º,23,93,17,1,37,73
2016-04-21,90,¡º,34,129,17,1,32,92
2016-04-22,131,«·∂»Œ€»æ,28,212,10,0.8,21,63
2016-04-23,39,”≈,20,39,12,0.9,27,60
2016-04-24,56,¡º,27,62,14,1,40,81
2016-04-25,48,”≈,23,48,11,0.9,26,75
2016-04-26,44,”≈,22,44,10,1,35,76
2016-04-27,57,¡º,33,63,12,1,45,72
2016-04-28,50,”≈,24,50,10,1,34,74
2016-04-29,54,¡º,26,57,10,1.1,38,83
2016-04-30,59,¡º,30,68,11,0.9,40,89
2016-05-01,67,¡º,44,84,11,0.8,43,58
2016-05-02,79,¡º,58,81,12,1,39,62
2016-05-03,48,”≈,24,48,7,0.8,22,81
2016-05-04,50,”≈,13,50,8,0.9,30,92
2016-05-05,53,¡º,21,53,12,1,42,79
2016-05-06,96,¡º,39,141,11,0.8,27,74
2016-05-07,38,”≈,24,34,10,0.8,26,75
2016-05-08,52,¡º,21,53,11,0.9,30,81
2016-05-09,75,¡º,29,100,14,1,35,96
2016-05-10,57,¡º,28,63,10,1,38,100
2016-05-11,65,¡º,27,79,10,1,30,109
2016-05-12,64,¡º,31,75,8,1,22,116
2016-05-13,42,”≈,16,31,10,0.9,24,84
2016-05-14,55,¡º,20,60,12,1.1,26,101
2016-05-15,43,”≈,30,41,8,1.1,28,77
2016-05-16,37,”≈,23,34,7,0.9,29,58
2016-05-17,62,¡º,26,52,14,1.1,38,114
2016-05-18,89,¡º,33,90,15,1.2,27,146
2016-05-19,103,«·∂»Œ€»æ,40,75,13,1.2,28,163
2016-05-20,95,¡º,35,70,14,1.4,34,154
2016-05-21,51,¡º,22,52,8,1.1,27,93
2016-05-22,49,”≈,20,49,8,1,38,81
2016-05-23,74,¡º,40,97,10,1,53,89
2016-05-24,50,”≈,25,30,10,1,25,100
2016-05-25,48,”≈,17,28,8,1,23,95
2016-05-26,38,”≈,21,36,8,0.8,28,76
2016-05-27,52,¡º,22,53,9,0.9,33,96
2016-05-28,85,¡º,36,88,14,1.1,37,142
2016-05-29,72,¡º,20,49,8,0.9,20,126
2016-05-30,43,”≈,17,43,8,0.9,21,69
2016-05-31,43,”≈,16,33,7,0.9,25,86
2016-06-01,54,¡º,28,51,10,1.2,43,95
2016-06-02,53,¡º,23,48,10,1,42,90
2016-06-03,60,¡º,28,50,10,0.9,34,112
2016-06-04,46,”≈,23,45,8,0.8,33,91
2016-06-05,107,«·∂»Œ€»æ,37,69,12,0.9,38,167
2016-06-06,52,¡º,22,44,7,0.8,28,102
2016-06-07,47,”≈,13,38,7,1,26,94
2016-06-08,44,”≈,18,31,7,0.9,30,88
2016-06-09,48,”≈,22,40,7,0.9,38,93
2016-06-10,53,¡º,29,41,7,1,28,103
2016-06-11,49,”≈,15,22,6,0.7,20,97
2016-06-12,39,”≈,17,22,6,0.9,31,71
2016-06-13,53,¡º,22,34,7,0.9,42,82
2016-06-14,50,”≈,21,36,8,1,40,75
2016-06-15,64,¡º,25,50,10,1.1,51,102
2016-06-16,40,”≈,18,34,9,0.9,32,76
2016-06-17,49,”≈,25,43,8,1,35,97
2016-06-18,55,¡º,25,41,7,1,28,105
2016-06-19,57,¡º,29,33,6,1.1,29,108
2016-06-20,65,¡º,23,39,7,1,33,118
2016-06-21,62,¡º,44,54,7,1.2,33,95
2016-06-22,50,”≈,32,44,7,1.1,30,100
2016-06-23,44,”≈,12,20,6,0.6,25,88
2016-06-24,33,”≈,11,22,5,0.6,21,65
2016-06-25,37,”≈,16,27,6,0.8,29,68
2016-06-26,47,”≈,13,26,6,0.8,28,93
2016-06-27,84,¡º,24,42,8,0.9,31,140
2016-06-28,101,«·∂»Œ€»æ,57,76,9,1.1,37,161
2016-06-29,66,¡º,34,49,6,0.9,29,119
2016-06-30,42,”≈,29,36,6,0.9,21,84
2016-07-01,34,”≈,10,23,6,0.8,22,67
2016-07-02,52,¡º,21,44,8,1,41,85
2016-07-03,74,¡º,24,42,8,1,30,128
2016-07-04,73,¡º,28,48,10,1,36,127
2016-07-05,45,”≈,17,34,7,0.8,30,89
2016-07-06,55,¡º,13,27,8,0.8,24,106
2016-07-07,89,¡º,33,50,6,1.2,29,146
2016-07-08,60,¡º,41,58,5,1.3,32,111
2016-07-09,50,”≈,31,49,6,1.1,30,100
2016-07-10,58,¡º,18,39,6,1,34,109
2016-07-11,89,¡º,58,79,5,1.3,23,146
2016-07-12,43,”≈,25,42,4,0.7,27,86
2016-07-13,35,”≈,14,23,4,0.7,23,69
2016-07-14,36,”≈,9,22,6,0.6,25,71
2016-07-15,53,¡º,20,46,7,0.8,42,86
2016-07-16,43,”≈,15,31,7,0.7,34,63
2016-07-17,48,”≈,17,31,6,0.8,38,26
2016-07-18,52,¡º,23,41,6,0.9,41,92
2016-07-19,83,¡º,29,50,8,0.9,39,139
2016-07-20,59,¡º,42,63,6,1,45,110
2016-07-21,60,¡º,40,58,5,1,38,112
2016-07-22,52,¡º,28,54,4,0.9,30,51
2016-07-23,29,”≈,14,29,3,0.9,21,36
2016-07-24,40,”≈,22,40,4,0.9,21,68
2016-07-25,45,”≈,15,29,6,0.8,36,68
2016-07-26,53,¡º,12,22,5,0.8,26,103
2016-07-27,47,”≈,22,38,6,0.8,32,94
2016-07-28,50,”≈,25,46,8,0.9,40,85
2016-07-29,55,¡º,26,40,5,1,36,106
2016-07-30,59,¡º,27,46,5,1,31,110
2016-07-31,65,¡º,37,67,6,1.2,52,90
2016-08-01,50,”≈,26,49,6,1,40,82
2016-08-02,61,¡º,25,47,6,1,35,113
2016-08-03,67,¡º,27,46,5,1.1,30,120
2016-08-04,65,¡º,28,52,6,1.4,22,117
2016-08-05,46,”≈,24,46,7,1,31,72
2016-08-06,48,”≈,27,48,7,0.9,25,89
2016-08-07,43,”≈,11,25,8,0.7,21,85
2016-08-08,45,”≈,14,36,10,0.7,35,90
2016-08-09,45,”≈,16,36,11,0.7,36,83
2016-08-10,52,¡º,33,54,9,1,26,102
2016-08-11,75,¡º,55,84,7,0.9,21,97
2016-08-12,88,¡º,65,107,7,1.1,26,81
2016-08-13,60,¡º,30,51,8,0.8,35,112
2016-08-14,39,”≈,16,29,13,0.9,30,77
2016-08-15,36,”≈,12,31,10,0.8,27,72
2016-08-16,46,”≈,18,46,9,0.7,34,79
2016-08-17,56,¡º,27,62,10,0.9,43,100
2016-08-18,50,”≈,21,44,10,0.9,38,100
2016-08-19,68,¡º,19,40,9,0.8,38,121
2016-08-20,48,”≈,19,47,9,0.8,38,95
2016-08-21,52,¡º,21,43,9,1,41,84
2016-08-22,47,”≈,22,38,8,1,33,94
2016-08-23,55,¡º,28,52,12,1,44,90
2016-08-24,52,¡º,27,52,13,1.2,36,102
2016-08-25,30,”≈,11,24,9,0.9,24,52
2016-08-26,40,”≈,13,32,10,1.1,32,61
2016-08-27,52,¡º,19,39,13,1,41,84
2016-08-28,53,¡º,26,56,12,1.1,42,77
2016-08-29,32,”≈,14,32,13,0.9,21,55
2016-08-30,22,”≈,9,18,9,0.8,17,24
