date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2017-12-23,202,重度污染,152,155,24,1.5,86,26
2017-12-24,159,中度污染,121,117,18,1,61,99
2017-12-25,101,轻度污染,69,107,16,1.2,81,83
2017-12-26,114,轻度污染,86,109,17,1.2,80,74
2017-12-27,201,重度污染,151,171,26,1.4,91,14
2017-12-28,117,轻度污染,87,81,17,1.2,58,43
2017-12-29,130,轻度污染,99,72,8,1,40,27
2017-12-30,159,中度污染,121,135,12,1.2,47,59
2017-12-31,123,轻度污染,93,138,17,1.2,63,79
2018-01-01,102,轻度污染,76,128,19,1,59,66
2018-01-02,109,轻度污染,82,92,12,1.1,52,30
2018-01-03,70,良,51,30,5,1.5,41,15
2018-01-04,34,优,15,11,4,0.8,27,23
2018-01-05,110,轻度污染,83,59,6,0.9,29,32
2018-01-06,45,优,31,23,5,1,30,18
2018-01-07,90,良,67,47,5,1,25,66
2018-01-08,103,轻度污染,77,65,10,0.9,35,84
2018-01-09,84,良,62,92,11,1.3,65,57
2018-01-10,103,轻度污染,77,113,19,1.5,70,46
2018-01-11,79,良,54,84,11,1,63,58
2018-01-12,87,良,53,90,14,1,69,54
2018-01-13,87,良,64,103,23,1,69,39
2018-01-14,113,轻度污染,85,126,58,1.4,77,30
2018-01-15,134,轻度污染,102,143,41,1.5,79,24
2018-01-16,180,中度污染,136,97,12,1.2,52,27
2018-01-17,179,中度污染,135,110,23,1.3,64,40
2018-01-18,192,中度污染,144,105,8,1.1,40,39
2018-01-19,290,重度污染,240,178,7,1.7,43,38
2018-01-20,207,重度污染,157,110,10,1.4,53,37
2018-01-21,84,良,62,38,6,1,35,64
2018-01-22,70,良,51,54,10,1.1,48,54
2018-01-23,109,轻度污染,82,81,8,1.4,49,16
2018-01-24,44,优,30,16,4,1,35,8
2018-01-25,32,优,17,12,4,0.7,25,44
2018-01-26,74,良,54,35,5,0.8,26,44
2018-01-27,58,良,41,28,5,0.8,22,70
2018-01-28,79,良,58,42,6,0.7,18,75
2018-01-29,124,轻度污染,94,69,10,0.9,29,82
2018-01-30,128,轻度污染,97,81,11,1,42,80
2018-01-31,98,良,73,72,13,0.9,40,92
2018-02-01,80,良,59,79,13,1,57,86
2018-02-02,74,良,54,92,19,0.9,43,70
2018-02-03,61,良,27,72,12,0.7,27,69
2018-02-04,55,良,31,60,14,0.7,31,66
2018-02-05,63,良,45,61,13,0.8,42,75
2018-02-06,90,良,62,91,13,1.1,72,75
2018-02-07,88,良,65,88,13,0.9,60,97
2018-02-08,88,良,65,87,14,1,58,105
2018-02-09,103,轻度污染,77,113,18,1.2,74,57
2018-02-10,163,中度污染,124,125,13,1.1,44,64
2018-02-11,186,中度污染,140,137,10,1.3,41,95
2018-02-12,130,轻度污染,99,158,10,1.1,44,113
2018-02-13,104,轻度污染,78,138,19,1.1,42,118
2018-02-14,109,轻度污染,82,127,33,1.2,40,91
2018-02-15,196,中度污染,147,156,11,1.2,22,47
2018-02-16,221,重度污染,171,179,13,1.2,25,97
2018-02-17,129,轻度污染,98,93,7,1.2,20,88
2018-02-18,112,轻度污染,84,66,5,1.1,13,48
2018-02-19,110,轻度污染,83,64,4,0.9,14,68
2018-02-20,48,优,33,22,4,0.8,15,42
2018-02-21,42,优,29,21,4,0.9,17,37
2018-02-22,93,良,69,59,5,1.1,27,55
2018-02-23,62,良,44,52,28,1.1,29,77
2018-02-24,53,良,37,39,12,1,33,41
2018-02-25,122,轻度污染,92,128,8,1,32,93
2018-02-26,82,良,60,66,12,0.9,39,103
2018-02-27,53,良,37,51,10,1,37,59
2018-02-28,50,优,20,24,6,0.8,30,100
2018-03-01,59,良,42,52,12,1,41,84
2018-03-02,82,良,60,42,5,0.9,25,45
2018-03-03,94,良,70,77,18,1.2,38,90
2018-03-04,49,优,34,47,14,0.8,28,80
2018-03-05,46,优,32,30,5,0.7,25,55
2018-03-06,34,优,23,19,5,0.6,27,42
2018-03-07,32,优,22,19,5,0.5,20,58
2018-03-08,58,良,41,37,7,0.6,29,100
2018-03-09,67,良,48,68,9,0.8,53,107
2018-03-10,75,良,34,71,15,0.8,47,129
2018-03-11,78,良,50,86,28,0.9,62,70
2018-03-12,85,良,63,95,30,1,58,134
2018-03-13,97,良,72,90,19,1.1,66,77
2018-03-14,72,良,52,58,18,1,39,74
2018-03-15,56,良,33,51,19,0.9,43,107
2018-03-16,79,良,58,65,6,0.6,28,51
2018-03-17,65,良,47,45,6,0.7,36,25
2018-03-18,30,优,10,8,5,0.7,24,39
2018-03-19,54,良,38,24,5,0.8,23,59
2018-03-20,60,良,43,36,6,0.8,31,83
2018-03-21,85,良,63,72,10,1.1,62,77
2018-03-22,90,良,64,129,18,1.2,62,112
2018-03-23,110,轻度污染,62,169,15,1,64,114
2018-03-24,83,良,61,94,13,0.9,56,56
2018-03-25,65,良,47,54,7,0.7,47,61
2018-03-26,81,良,48,59,9,0.9,49,137
2018-03-27,88,良,47,70,18,1,52,145
2018-03-28,85,良,49,85,17,0.9,60,142
2018-03-29,94,良,70,94,17,1,58,103
2018-03-30,88,良,65,75,12,0.7,31,89
2018-03-31,143,轻度污染,109,132,13,1.1,41,167
2018-04-01,118,轻度污染,89,127,18,1.4,64,136
2018-04-02,84,良,62,96,16,1,50,112
2018-04-03,79,良,55,82,16,1,44,134
2018-04-04,77,良,45,103,8,0.8,33,66
2018-04-05,30,优,20,29,6,0.6,19,59
2018-04-06,72,良,30,94,8,0.6,22,100
2018-04-07,94,良,40,138,10,0.5,36,129
2018-04-08,79,良,46,108,24,0.8,53,129
2018-04-09,96,良,45,93,22,0.8,53,155
2018-04-10,102,轻度污染,47,89,16,0.7,37,162
2018-04-11,60,良,41,69,16,0.8,34,110
2018-04-12,52,良,34,49,14,0.9,41,66
2018-04-13,32,优,8,8,5,0.7,18,63
2018-04-14,46,优,21,38,7,0.6,19,91
2018-04-15,0,无,0,0,11,0.7,32,111
2018-04-16,226,重度污染,0,0,12,0.8,55,132
2018-04-17,0,无,0,0,23,0.9,48,164
2018-04-18,105,轻度污染,50,124,19,0.8,50,165
2018-04-19,105,轻度污染,47,97,17,0.8,47,165
2018-04-20,72,良,50,73,18,0.8,32,126
2018-04-21,49,优,27,40,10,0.8,20,98
2018-04-22,41,优,27,41,10,0.8,25,76
2018-04-23,32,优,21,21,5,0.8,14,63
2018-04-24,74,良,54,52,6,0.8,22,70
2018-04-25,79,良,58,61,8,0.9,27,101
2018-04-26,89,良,66,60,6,0.9,34,68
2018-04-27,67,良,38,47,6,1,44,120
2018-04-28,126,轻度污染,46,78,14,1.1,53,188
2018-04-29,53,良,37,56,15,1.1,37,49
2018-04-30,57,良,24,39,11,0.8,26,108
2018-05-01,48,优,22,31,14,0.6,19,96
2018-05-02,81,良,49,70,8,0.7,19,137
2018-05-03,98,良,50,89,9,0.8,35,157
2018-05-04,63,良,38,67,15,0.7,38,115
2018-05-05,48,优,30,48,12,0.7,27,88
2018-05-06,47,优,16,26,7,0.5,15,94
2018-05-07,60,良,26,33,5,0.6,17,111
2018-05-08,89,良,25,36,8,0.6,23,146
2018-05-09,75,良,26,39,7,0.7,27,130
2018-05-10,74,良,51,61,7,0.9,30,128
2018-05-11,65,良,37,51,9,1,28,117
2018-05-12,48,优,33,32,4,0.9,22,74
2018-05-13,75,良,32,49,10,1.1,38,129
2018-05-14,62,良,23,40,13,0.7,27,114
2018-05-15,50,优,20,41,10,0.6,20,99
2018-05-16,60,良,23,44,10,0.6,19,111
2018-05-17,73,良,27,49,10,0.6,25,127
2018-05-18,64,良,25,47,11,0.6,31,116
2018-05-19,105,轻度污染,28,45,7,0.7,27,165
2018-05-20,87,良,36,56,9,0.7,21,144
2018-05-21,47,优,30,37,4,0.7,16,94
2018-05-22,41,优,15,36,5,0.6,14,82
2018-05-23,86,良,54,121,6,0.7,25,81
2018-05-24,86,良,39,67,10,0.9,31,143
2018-05-25,64,良,27,53,9,0.7,25,116
2018-05-26,40,优,28,33,4,0.9,13,74
2018-05-27,0,无,0,0,6,0.6,19,113
2018-05-28,0,无,0,0,9,0.7,28,193
2018-05-29,121,轻度污染,73,145,13,1,43,183
2018-05-30,57,良,40,61,6,0.8,28,84
2018-05-31,60,良,12,14,4,0.6,16,112
2018-06-01,57,良,16,18,4,0.7,21,108
2018-06-02,62,良,29,33,4,0.6,21,114
2018-06-03,110,轻度污染,33,48,6,0.7,25,171
2018-06-04,73,良,37,55,7,0.7,40,127
2018-06-05,43,优,22,28,6,0.7,34,83
2018-06-06,83,良,22,35,8,0.9,26,139
2018-06-07,50,优,33,49,7,0.9,28,63
2018-06-08,36,优,15,25,6,0.6,23,72
2018-06-09,93,良,33,52,6,0.7,20,151
2018-06-10,123,轻度污染,35,52,8,0.7,22,185
2018-06-11,153,中度污染,38,72,10,0.9,53,218
2018-06-12,74,良,35,62,14,0.9,45,128
2018-06-13,46,优,20,32,8,0.7,26,92
2018-06-14,83,良,32,49,7,0.7,27,139
2018-06-15,134,轻度污染,44,67,9,0.7,22,197
2018-06-16,144,轻度污染,34,56,9,0.6,33,208
2018-06-17,164,中度污染,43,66,9,0.7,26,229
2018-06-18,128,轻度污染,49,70,12,0.9,19,190
2018-06-19,75,良,38,52,11,0.9,16,129
2018-06-20,51,良,17,24,5,0.7,14,101
2018-06-21,54,良,25,33,5,0.9,21,104
2018-06-22,71,良,33,46,8,1,21,125
2018-06-23,65,良,31,44,5,1,21,118
2018-06-24,58,良,13,27,8,0.6,18,109
2018-06-25,65,良,13,30,12,0.7,23,117
2018-06-26,43,优,12,29,9,0.6,19,86
2018-06-27,40,优,13,29,9,0.5,17,79
2018-06-28,43,优,13,30,8,0.5,18,86
2018-06-29,55,良,17,37,9,0.6,22,106
2018-06-30,51,良,27,51,10,0.7,30,97
2018-07-01,30,优,21,25,4,0.7,16,58
2018-07-02,87,良,30,46,5,1,23,144
2018-07-03,70,良,17,33,9,0.9,23,124
2018-07-04,59,良,23,39,10,0.6,20,110
2018-07-05,54,良,42,54,9,0.9,21,96
2018-07-06,49,优,25,34,5,0.9,13,98
2018-07-07,31,优,15,20,4,0.6,12,61
2018-07-08,31,优,11,15,4,0.7,16,61
2018-07-09,76,良,18,33,10,0.7,23,131
2018-07-10,91,良,27,46,9,0.7,25,149
2018-07-11,67,良,41,57,6,0.9,18,120
2018-07-12,31,优,11,17,5,0.7,16,62
2018-07-13,82,良,17,30,12,0.7,19,138
2018-07-14,48,优,15,29,11,0.7,20,95
2018-07-15,77,良,19,38,8,0.6,22,132
2018-07-16,86,良,28,52,10,0.6,22,143
2018-07-17,73,良,28,44,10,0.6,16,127
2018-07-18,79,良,28,52,10,0.6,21,134
2018-07-19,90,良,26,50,10,0.6,20,148
2018-07-20,104,轻度污染,32,58,10,0.7,22,164
2018-07-21,90,良,37,66,11,0.7,26,148
2018-07-22,60,良,37,61,9,0.9,30,112
2018-07-23,73,良,28,42,12,1,25,127
2018-07-24,85,良,21,40,8,0.9,29,141
2018-07-25,66,良,17,31,12,0.6,19,119
2018-07-26,80,良,20,38,11,0.6,22,136
2018-07-27,81,良,22,42,13,0.7,24,137
2018-07-28,73,良,23,45,12,0.7,25,127
2018-07-29,89,良,24,47,11,0.7,24,146
2018-07-30,95,良,24,49,10,0.7,29,154
2018-07-31,89,良,27,48,11,0.7,27,146
2018-08-01,69,良,21,36,7,0.6,24,122
2018-08-02,85,良,21,30,6,0.6,19,142
2018-08-03,98,良,24,38,7,0.7,24,157
2018-08-04,79,良,27,44,8,0.9,24,134
2018-08-05,97,良,27,42,9,0.9,22,156
2018-08-06,46,优,14,23,10,0.7,17,91
2018-08-07,70,良,16,34,11,0.7,18,123
2018-08-08,90,良,22,48,7,0.7,25,148
2018-08-09,105,轻度污染,23,43,7,0.7,28,165
2018-08-10,103,轻度污染,31,47,6,0.7,25,163
2018-08-11,103,轻度污染,33,54,7,0.7,26,163
2018-08-12,118,轻度污染,43,68,7,0.9,19,179
2018-08-13,83,良,34,54,7,0.9,14,139
2018-08-14,57,良,17,32,8,0.7,14,108
2018-08-15,47,优,20,38,8,0.9,21,94
2018-08-16,63,良,24,42,7,0.7,13,115
2018-08-17,45,优,22,38,7,0.7,11,90
2018-08-18,50,优,17,31,6,0.7,17,100
2018-08-19,114,轻度污染,31,59,12,1,35,175
2018-08-20,99,良,31,62,10,0.9,34,158
2018-08-21,93,良,20,37,9,0.7,16,151
2018-08-22,102,轻度污染,29,50,9,0.7,18,162
2018-08-23,83,良,38,60,7,0.9,14,139
2018-08-24,107,轻度污染,52,80,9,1,18,167
2018-08-25,141,轻度污染,38,69,11,1,21,205
2018-08-26,55,良,31,39,6,1,15,106
2018-08-27,62,良,30,46,7,0.7,17,114
2018-08-28,55,良,23,39,8,0.7,23,106
2018-08-29,49,优,19,34,6,0.6,23,98
2018-08-30,49,优,17,31,7,0.7,24,98
2018-08-31,43,优,12,25,10,0.6,18,86
2018-09-01,43,优,13,27,12,0.6,19,85
2018-09-02,50,优,15,32,10,0.6,23,100
2018-09-03,55,良,24,50,11,0.7,28,106
2018-09-04,80,良,33,58,7,0.7,29,136
2018-09-05,91,良,33,64,10,0.9,30,149
2018-09-06,61,良,31,52,6,0.7,15,113
2018-09-07,47,优,18,44,8,0.6,16,93
2018-09-08,90,良,16,43,10,0.5,20,147
2018-09-09,101,轻度污染,26,51,10,0.6,29,161
2018-09-10,105,轻度污染,35,58,10,0.6,31,165
2018-09-11,88,良,49,70,9,0.7,21,145
2018-09-12,71,良,53,68,9,0.7,21,125
2018-09-13,93,良,51,70,9,0.7,22,151
2018-09-14,95,良,46,72,8,0.7,21,154
2018-09-15,96,良,41,66,9,0.7,20,155
2018-09-16,89,良,43,68,8,0.7,16,146
2018-09-17,68,良,50,71,8,0.9,19,112
2018-09-18,73,良,52,80,6,0.9,27,126
2018-09-19,49,优,25,46,11,0.6,32,97
2018-09-20,50,优,22,45,12,0.7,27,100
2018-09-21,50,优,21,33,7,1,15,99
2018-09-22,39,优,22,34,8,0.7,22,53
2018-09-23,28,优,11,14,6,0.6,22,53
2018-09-24,41,优,26,33,7,0.7,17,82
2018-09-25,72,良,51,73,7,1,25,63
2018-09-26,33,优,22,27,6,0.6,20,66
2018-09-27,39,优,27,31,7,0.6,22,75
2018-09-28,67,良,27,46,8,0.6,21,120
2018-09-29,89,良,28,50,10,0.6,30,146
2018-09-30,90,良,30,68,12,0.6,39,148
2018-10-01,65,良,27,61,13,0.5,29,117
2018-10-02,89,良,27,58,13,0.6,34,146
2018-10-03,107,轻度污染,31,59,13,0.6,30,167
2018-10-04,116,轻度污染,70,81,14,0.7,29,177
2018-10-05,118,轻度污染,57,81,13,0.7,33,179
2018-10-06,136,轻度污染,67,96,14,0.7,45,199
2018-10-07,147,轻度污染,73,107,14,0.9,59,211
2018-10-08,137,轻度污染,104,115,12,0.9,32,117
2018-10-09,84,良,62,55,6,0.7,22,112
2018-10-10,82,良,60,86,9,0.9,38,82
2018-10-11,79,良,33,58,10,0.7,42,134
2018-10-12,81,良,31,57,11,0.6,54,137
2018-10-13,67,良,44,65,11,0.6,53,89
2018-10-14,46,优,31,20,6,0.7,21,90
2018-10-15,58,良,41,46,6,0.6,26,72
2018-10-16,72,良,52,45,7,0.7,30,84
2018-10-17,62,良,44,50,7,0.7,30,80
2018-10-18,55,良,36,49,8,0.7,42,106
2018-10-19,65,良,47,58,8,0.6,34,75
2018-10-20,38,优,26,24,6,0.6,27,56
2018-10-21,30,优,21,17,6,0.6,24,46
2018-10-22,92,良,68,68,8,0.7,35,55
2018-10-23,65,良,46,60,9,0.9,52,80
2018-10-24,53,良,37,49,11,0.9,41,64
2018-10-25,44,优,28,33,8,1.2,35,23
2018-10-26,55,良,26,60,8,0.6,35,105
2018-10-27,70,良,29,76,10,0.6,52,123
2018-10-28,83,良,41,92,10,0.7,66,109
2018-10-29,75,良,49,95,17,0.9,60,114
2018-10-30,79,良,58,99,14,0.7,62,133
2018-10-31,88,良,65,105,14,0.9,68,143
2018-11-01,71,良,45,87,13,0.7,55,125
2018-11-02,68,良,43,73,12,0.6,46,121
2018-11-03,63,良,38,58,11,0.6,35,115
2018-11-04,59,良,42,57,9,0.7,38,95
2018-11-05,147,轻度污染,112,108,10,0.9,37,93
2018-11-06,29,优,12,8,5,0.7,23,26
2018-11-07,25,优,13,12,5,0.5,20,35
2018-11-08,37,优,15,27,6,0.7,29,35
2018-11-09,58,良,28,48,9,1,46,44
2018-11-10,55,良,31,39,7,1,44,30
2018-11-11,46,优,32,29,6,0.7,22,52
2018-11-12,105,轻度污染,79,0,6,1,33,60
2018-11-13,90,良,67,42,7,1,42,24
2018-11-14,45,优,27,19,6,1,36,9
2018-11-15,52,良,36,29,6,0.9,26,27
2018-11-16,43,优,30,26,6,0.9,32,36
2018-11-17,34,优,15,16,6,0.7,27,33
2018-11-18,30,优,17,20,6,0.6,24,45
2018-11-19,49,优,26,32,7,0.7,39,33
2018-11-20,53,良,30,31,7,1,42,14
2018-11-21,80,良,59,60,8,0.7,30,53
2018-11-22,97,良,72,68,11,0.9,44,97
2018-11-23,82,良,53,82,15,1,65,91
2018-11-24,84,良,62,76,12,1,48,89
2018-11-25,95,良,71,77,9,0.9,46,93
2018-11-26,88,良,64,97,10,1.2,70,79
2018-11-27,85,良,63,86,11,1,59,95
2018-11-28,98,良,71,107,15,1.2,78,79
2018-11-29,88,良,60,99,14,1,70,77
2018-11-30,211,重度污染,161,129,9,1.2,56,56
2018-12-01,319,严重污染,269,277,8,1.5,44,60
2018-12-02,249,重度污染,199,0,8,1.7,52,22
2018-12-03,70,良,51,38,6,1.5,34,29
2018-12-04,71,良,39,91,6,1.2,32,34
2018-12-05,90,良,36,130,6,0.7,33,20
2018-12-06,33,优,8,9,5,0.6,26,17
2018-12-07,35,优,9,13,5,0.7,28,24
2018-12-08,29,优,16,17,5,0.5,23,29
2018-12-09,36,优,25,31,6,0.5,24,33
2018-12-10,54,良,38,34,6,0.7,30,25
2018-12-11,97,良,72,64,6,0.7,32,22
2018-12-12,162,中度污染,123,131,13,1.2,44,66
2018-12-13,166,中度污染,126,0,12,1.2,48,47
2018-12-14,140,轻度污染,107,104,12,1,52,52
2018-12-15,152,中度污染,116,85,8,1,52,18
2018-12-16,135,轻度污染,103,138,11,1.2,63,62
2018-12-17,117,轻度污染,88,127,14,1.5,75,58
2018-12-18,85,良,62,94,16,1.4,68,63
2018-12-19,84,良,62,93,17,1.4,65,22
2018-12-20,119,轻度污染,90,93,6,1,50,14
2018-12-21,90,良,67,78,6,1,43,6
2018-12-22,119,轻度污染,90,0,4,1.2,31,25
2018-12-23,178,中度污染,134,0,7,1.2,36,63
2018-12-24,176,中度污染,133,0,8,1.2,47,28
2018-12-25,125,轻度污染,95,148,4,1.2,37,14
2018-12-26,79,良,58,0,4,1,32,25
2018-12-27,87,良,64,86,4,1,35,8
2018-12-28,45,优,31,40,4,0.7,29,17
2018-12-29,52,良,36,52,7,0.6,26,31
2018-12-30,57,良,40,41,5,0.7,23,42
2018-12-31,53,良,37,40,5,0.6,20,40
