date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-04-29,114,轻度污染,56,119,21,0.8,61,175
2014-04-30,144,轻度污染,66,158,29,0.9,80,208
2014-05-01,144,轻度污染,91,191,36,1.1,72,208
2014-05-02,142,轻度污染,72,234,33,0.9,68,126
2014-05-03,104,轻度污染,46,147,28,0.6,45,164
2014-05-04,96,良,59,141,29,0.9,72,112
2014-05-05,119,轻度污染,48,131,30,0.7,60,181
2014-05-06,129,轻度污染,58,135,27,0.7,59,192
2014-05-07,109,轻度污染,59,147,37,0.9,56,170
2014-05-08,139,轻度污染,81,192,32,0.9,63,203
2014-05-09,105,轻度污染,64,150,29,0.8,50,166
2014-05-10,70,良,51,83,13,0.6,30,122
2014-05-11,77,良,43,63,7,0.7,32,132
2014-05-12,112,轻度污染,70,135,25,1.1,64,173
2014-05-13,144,轻度污染,71,147,25,0.9,65,208
2014-05-14,134,轻度污染,83,152,22,1,49,197
2014-05-15,132,轻度污染,70,195,29,0.9,46,195
2014-05-16,146,轻度污染,88,220,29,1.1,75,211
2014-05-17,100,良,75,142,30,0.9,79,145
2014-05-18,126,轻度污染,96,156,33,0.9,56,123
2014-05-19,109,轻度污染,82,137,30,1,54,124
2014-05-20,143,轻度污染,105,166,15,1,52,207
2014-05-21,187,中度污染,141,234,30,1.2,68,234
2014-05-22,156,中度污染,82,144,27,0.6,34,221
2014-05-23,117,轻度污染,38,85,19,0.4,29,179
2014-05-24,80,良,47,80,17,0.6,47,136
2014-05-25,108,轻度污染,81,109,8,0.9,38,100
2014-05-26,137,轻度污染,92,224,23,0.8,61,194
2014-05-27,187,中度污染,127,324,28,1,58,202
2014-05-28,201,重度污染,127,268,28,1,78,273
2014-05-29,205,重度污染,155,311,35,1.2,89,233
2014-05-30,270,重度污染,220,336,29,1.4,62,195
2014-05-31,133,轻度污染,102,159,19,0.8,31,164
2014-06-01,73,良,53,67,12,0.7,30,109
2014-06-02,49,优,34,47,8,0.5,18,83
2014-06-03,62,良,45,66,12,0.5,25,113
2014-06-04,98,良,72,108,21,0.6,42,157
2014-06-05,140,轻度污染,97,154,29,0.9,53,204
2014-06-06,208,重度污染,158,217,29,1.1,52,241
2014-06-07,204,重度污染,154,209,31,1,52,256
2014-06-08,201,重度污染,149,204,34,1,43,268
2014-06-09,151,中度污染,80,115,17,0.5,25,216
2014-06-10,111,轻度污染,77,125,34,0.7,46,172
2014-06-11,140,轻度污染,75,125,33,0.8,53,204
2014-06-12,124,轻度污染,71,118,28,0.6,51,186
2014-06-13,181,中度污染,88,153,35,1,73,246
2014-06-14,194,中度污染,102,172,35,1,67,259
2014-06-15,197,中度污染,148,195,29,1.1,74,155
2014-06-16,117,轻度污染,88,112,17,0.7,57,81
2014-06-17,60,良,43,60,5,0.6,28,77
2014-06-18,102,轻度污染,76,105,10,0.8,38,123
2014-06-19,125,轻度污染,94,131,17,0.8,36,187
2014-06-20,136,轻度污染,104,151,15,0.9,41,156
2014-06-21,128,轻度污染,97,134,11,0.6,40,35
2014-06-22,91,良,68,97,15,0.8,36,132
2014-06-23,96,良,72,110,18,0.8,41,141
2014-06-24,145,轻度污染,84,128,20,0.8,42,209
2014-06-25,105,轻度污染,64,90,12,0.7,38,165
2014-06-26,57,良,40,47,8,0.9,45,81
2014-06-27,76,良,56,73,7,0.5,34,109
2014-06-28,123,轻度污染,93,128,21,1.1,52,166
2014-06-29,216,重度污染,166,226,24,1.5,75,162
2014-06-30,183,中度污染,138,187,16,0.9,49,141
2014-07-01,114,轻度污染,86,104,10,0.8,40,103
2014-07-02,75,良,55,64,7,1,36,83
2014-07-03,119,轻度污染,89,120,14,1,46,181
2014-07-04,150,轻度污染,115,145,18,1.1,53,106
2014-07-05,39,优,28,39,8,0.5,33,75
2014-07-06,52,良,29,43,7,0.5,28,102
2014-07-07,69,良,48,75,13,0.6,53,123
2014-07-08,120,轻度污染,91,123,15,0.7,46,176
2014-07-09,84,良,62,87,16,0.6,40,101
2014-07-10,112,轻度污染,71,109,12,0.7,41,173
2014-07-11,141,轻度污染,108,159,10,1,50,172
2014-07-12,106,轻度污染,80,102,6,0.9,37,124
2014-07-13,79,良,58,80,9,0.9,27,135
2014-07-14,80,良,59,92,23,1,42,129
2014-07-15,58,良,36,66,16,0.7,36,95
2014-07-16,35,优,19,35,14,0.6,26,63
2014-07-17,51,良,26,53,17,0.8,44,52
2014-07-18,131,轻度污染,100,146,24,1.2,65,128
2014-07-19,135,轻度污染,78,115,17,0.9,36,198
2014-07-20,126,轻度污染,66,97,15,0.7,34,189
2014-07-21,133,轻度污染,72,109,17,0.8,29,196
2014-07-22,138,轻度污染,68,104,16,0.8,28,202
2014-07-23,99,良,37,67,11,0.6,20,159
2014-07-24,58,良,31,67,10,0.6,20,107
2014-07-25,80,良,59,72,4,0.7,14,62
2014-07-26,169,中度污染,129,161,12,0.9,40,77
2014-07-27,65,良,47,62,9,1,29,59
2014-07-28,111,轻度污染,60,80,14,0.9,28,172
2014-07-29,129,轻度污染,99,127,14,1.2,36,152
2014-07-30,92,良,69,99,23,0.9,26,140
2014-07-31,74,良,38,60,9,0.7,31,129
2014-08-01,36,优,19,36,8,0.4,20,52
2014-08-02,53,良,37,51,15,0.7,18,58
2014-08-03,81,良,59,84,13,0.6,25,90
2014-08-04,126,轻度污染,96,125,21,0.9,40,140
2014-08-05,123,轻度污染,93,123,21,1.1,32,98
2014-08-06,91,良,68,95,15,0.9,36,86
2014-08-07,67,良,48,70,7,0.6,24,35
2014-08-08,26,优,18,26,5,0.5,20,35
2014-08-09,36,优,25,32,6,0.4,22,21
2014-08-10,57,良,40,53,5,0.6,18,53
2014-08-11,87,良,64,96,11,0.9,38,72
2014-08-12,88,良,65,120,17,1,34,72
2014-08-13,55,良,29,60,9,0.8,33,47
2014-08-14,29,优,20,29,4,0.6,25,45
2014-08-15,58,良,41,55,12,1,39,85
2014-08-16,70,良,51,70,13,1,33,76
2014-08-17,34,优,24,33,5,0.5,26,50
2014-08-18,32,优,23,31,7,0.6,42,36
2014-08-19,33,优,23,33,8,0.6,37,56
2014-08-20,51,良,36,51,13,0.7,37,54
2014-08-21,55,良,39,53,9,0.8,36,79
2014-08-22,72,良,52,64,16,1,40,92
2014-08-23,67,良,48,58,14,0.9,43,74
2014-08-24,49,优,34,42,9,0.8,23,44
2014-08-25,60,良,43,56,9,0.9,18,72
2014-08-26,74,良,54,77,15,1.1,36,87
2014-08-27,46,优,32,42,6,0.6,24,62
2014-08-28,55,良,39,54,15,0.8,34,46
2014-08-29,37,优,24,37,6,0.7,35,40
2014-08-30,44,优,31,44,9,0.7,39,73
2014-08-31,42,优,29,39,10,0.8,35,46
2014-09-01,43,优,24,43,9,0.6,23,40
2014-09-02,56,良,40,61,12,0.9,28,50
2014-09-03,59,良,40,53,6,0.6,16,111
2014-09-04,96,良,70,94,13,1,38,155
2014-09-05,142,轻度污染,108,147,19,1.2,48,182
2014-09-06,117,轻度污染,88,125,19,1,37,173
2014-09-07,123,轻度污染,66,103,19,1,34,185
2014-09-08,95,良,71,98,14,1,38,118
2014-09-09,104,轻度污染,78,114,23,1.2,46,87
2014-09-10,85,良,63,97,20,0.9,51,46
2014-09-11,59,良,33,69,16,0.7,45,88
2014-09-12,36,优,22,36,11,0.5,45,49
2014-09-13,38,优,25,38,7,0.6,37,48
2014-09-14,58,良,34,67,12,0.6,37,93
2014-09-15,53,良,22,57,15,0.6,31,88
2014-09-16,77,良,46,82,13,0.6,33,132
2014-09-17,69,良,38,89,22,0.7,41,74
2014-09-18,45,优,30,45,7,0.5,36,50
2014-09-19,68,良,49,70,10,0.8,42,67
2014-09-20,76,良,56,87,13,0.8,51,128
2014-09-21,62,良,31,65,11,0.4,38,114
2014-09-22,55,良,28,60,9,0.4,27,101
2014-09-23,51,良,30,52,6,0.5,21,84
2014-09-24,75,良,45,78,12,0.6,36,130
2014-09-25,89,良,66,119,20,0.8,60,145
2014-09-26,110,轻度污染,83,133,18,0.8,44,129
2014-09-27,141,轻度污染,108,173,21,1.1,70,119
2014-09-28,98,良,69,111,11,0.6,27,158
2014-09-29,69,良,27,39,3,0.7,21,123
2014-09-30,57,良,31,63,5,0.3,22,84
2014-10-01,60,良,31,70,11,0.5,43,107
2014-10-02,76,良,56,98,9,0.8,49,99
2014-10-03,110,轻度污染,83,130,13,0.8,48,134
2014-10-04,65,良,34,80,18,0.5,57,104
2014-10-05,74,良,47,98,16,0.5,47,128
2014-10-06,109,轻度污染,82,122,16,0.8,37,115
