date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2014-04-15,59,¡º,36,67,28,1.6,57,63
2014-04-16,46,”≈,25,46,20,1.1,26,60
2014-04-17,64,¡º,39,78,25,1,29,49
2014-04-18,42,”≈,28,42,18,1,30,38
2014-04-19,45,”≈,28,45,17,1.1,34,45
2014-04-20,57,¡º,41,57,20,1.2,39,40
2014-04-21,45,”≈,23,45,15,1.2,41,52
2014-04-22,81,¡º,48,113,27,1.9,68,93
2014-04-23,95,¡º,58,139,29,1.7,63,75
2014-04-25,255,÷ÿ∂»Œ€»æ,115,389,19,1.2,41,46
2014-04-26,243,÷ÿ∂»Œ€»æ,92,380,35,1.7,56,49
2014-04-27,180,÷–∂»Œ€»æ,79,310,36,1.6,50,70
2014-04-28,131,«·∂»Œ€»æ,63,213,31,1.2,55,88
2014-04-29,151,÷–∂»Œ€»æ,80,252,44,1.8,81,104
2014-04-30,347,—œ÷ÿŒ€»æ,134,457,47,1.8,72,101
2014-05-01,92,¡º,46,135,13,0.8,22,66
2014-05-02,101,«·∂»Œ€»æ,44,151,21,1.3,52,88
2014-05-03,121,«·∂»Œ€»æ,59,191,26,1.2,63,79
2014-05-04,92,¡º,35,135,24,1.2,54,84
2014-05-05,82,¡º,37,113,37,1.6,66,102
2014-05-06,108,«·∂»Œ€»æ,56,166,42,1.8,79,91
2014-05-07,107,«·∂»Œ€»æ,58,163,45,1.7,73,110
2014-05-08,104,«·∂»Œ€»æ,54,158,35,1.5,71,112
2014-05-10,71,¡º,41,91,11,1.1,25,67
2014-05-11,74,¡º,47,83,29,2,60,129
2014-05-12,80,¡º,50,111,45,1.7,63,101
2014-05-13,92,¡º,49,134,23,1.1,36,108
2014-05-14,70,¡º,34,90,17,0.8,25,94
2014-05-15,67,¡º,34,84,34,1.4,58,105
2014-05-16,83,¡º,38,117,42,1.5,66,114
2014-05-17,78,¡º,45,105,42,1.2,68,76
2014-05-18,108,«·∂»Œ€»æ,61,166,33,1.3,51,76
2014-05-19,57,¡º,31,63,21,1.1,45,100
2014-05-20,100,¡º,61,149,41,1.5,73,109
2014-05-21,68,¡º,35,85,29,1,37,81
2014-05-22,65,¡º,31,81,17,1.1,31,77
2014-05-23,73,¡º,44,97,21,1.2,33,76
2014-05-24,235,÷ÿ∂»Œ€»æ,118,375,11,1,34,83
2014-05-25,197,÷–∂»Œ€»æ,120,345,21,0.9,44,92
2014-05-26,125,«·∂»Œ€»æ,75,199,30,1.5,56,138
2014-05-27,81,¡º,56,112,28,1.3,56,125
2014-05-28,92,¡º,61,134,36,1.5,67,112
2014-05-29,87,¡º,54,125,35,1.6,47,104
2014-05-30,67,¡º,34,83,17,1.1,36,89
2014-05-31,67,¡º,41,84,28,1.5,38,109
2014-06-01,76,¡º,56,101,28,1.7,26,95
2014-06-02,85,¡º,63,86,16,1.3,16,90
2014-06-03,83,¡º,62,90,15,1.2,16,73
2014-06-04,74,¡º,51,97,18,1.4,28,87
2014-06-05,76,¡º,41,101,20,1.5,31,86
2014-06-06,66,¡º,35,81,13,1.3,17,96
2014-06-07,91,¡º,53,131,32,1.4,45,86
2014-06-08,77,¡º,43,103,18,0.8,27,94
2014-06-09,63,¡º,35,76,16,0.8,26,76
2014-06-10,65,¡º,44,79,22,1.1,34,69
2014-06-11,78,¡º,56,107,19,1,38,90
2014-06-12,63,¡º,46,74,20,1,30,89
2014-06-13,80,¡º,59,72,11,1,28,75
2014-06-14,113,«·∂»Œ€»æ,85,126,27,1.4,36,138
2014-06-15,80,¡º,53,109,26,1.5,32,112
2014-06-16,73,¡º,36,96,24,1,28,110
2014-06-17,91,¡º,50,133,34,1.3,34,108
2014-06-18,72,¡º,49,94,16,0.8,16,74
2014-06-19,57,¡º,40,60,7,0.8,21,62
2014-06-20,73,¡º,45,95,20,1.2,38,64
2014-06-21,86,¡º,53,122,16,1.3,37,100
2014-06-22,83,¡º,42,117,17,1.2,38,72
2014-06-23,67,¡º,40,84,12,0.9,25,71
2014-06-24,58,¡º,38,66,7,0.9,21,57
2014-06-25,105,«·∂»Œ€»æ,79,117,10,1.1,42,84
2014-06-26,88,¡º,65,117,30,1.9,49,99
2014-06-27,96,¡º,62,141,11,0.8,28,74
2014-06-28,58,¡º,42,56,7,0.8,31,53
2014-06-29,65,¡º,42,81,15,1.5,39,86
2014-06-30,74,¡º,54,86,15,0.9,48,80
2014-07-01,74,¡º,54,94,22,1.2,44,99
2014-07-02,82,¡º,57,114,24,1.3,48,108
2014-07-03,57,¡º,38,65,9,0.8,37,95
2014-07-04,81,¡º,52,111,21,1.3,55,113
2014-07-05,76,¡º,45,102,16,1,42,105
2014-07-06,67,¡º,42,83,9,0.8,26,83
2014-07-07,106,«·∂»Œ€»æ,68,162,10,0.8,25,69
2014-07-08,59,¡º,42,59,7,0.9,23,46
2014-07-09,46,”≈,32,39,7,0.8,23,51
2014-07-10,57,¡º,40,64,9,0.9,29,69
2014-07-11,84,¡º,49,119,14,1,50,64
2014-07-12,90,¡º,48,130,12,0.6,36,68
2014-07-13,67,¡º,42,84,13,1.1,54,66
2014-07-14,72,¡º,43,94,18,1.5,54,93
2014-07-15,71,¡º,42,92,21,0.8,40,96
2014-07-16,67,¡º,37,85,17,0.9,44,103
2014-07-17,69,¡º,39,89,14,0.8,42,87
2014-07-18,60,¡º,37,71,8,0.8,32,63
2014-07-19,57,¡º,40,61,10,0.9,32,69
2014-07-20,50,”≈,29,50,10,0.8,32,46
2014-07-21,62,¡º,39,74,10,0.8,25,40
2014-07-22,53,¡º,37,51,6,1,35,36
2014-07-23,62,¡º,45,64,8,1.4,45,60
2014-07-24,81,¡º,60,96,17,1.7,53,89
2014-07-25,93,¡º,54,136,17,1.2,54,98
2014-07-26,80,¡º,45,110,17,1.1,52,101
2014-07-27,59,¡º,36,68,11,1.2,34,95
2014-07-28,71,¡º,39,92,15,1.2,39,85
2014-07-29,79,¡º,44,108,17,0.9,37,96
2014-07-30,79,¡º,50,109,17,1.3,41,72
2014-07-31,73,¡º,48,95,10,0.7,36,53
2014-08-01,71,¡º,41,92,15,0.9,36,82
2014-08-02,104,«·∂»Œ€»æ,70,157,18,0.8,39,68
2014-08-03,71,¡º,44,92,16,0.8,27,54
2014-08-04,51,¡º,34,52,11,0.9,28,42
2014-08-05,84,¡º,62,81,12,1,37,33
2014-08-06,38,”≈,26,36,11,0.8,27,53
2014-08-07,69,¡º,44,88,19,1.1,41,101
2014-08-08,77,¡º,43,103,12,0.9,51,56
2014-08-09,79,¡º,47,109,16,1.2,51,123
2014-08-10,87,¡º,51,123,16,1.3,55,61
2014-08-11,54,¡º,38,58,11,0.7,30,63
2014-08-12,52,¡º,35,54,15,0.7,42,89
2014-08-13,60,¡º,33,70,20,0.7,43,81
2014-08-14,67,¡º,37,84,19,0.9,48,110
2014-08-15,83,¡º,50,117,24,1.2,64,111
2014-08-16,76,¡º,42,101,17,0.8,45,123
2014-08-17,64,¡º,34,78,19,0.7,26,93
2014-08-18,83,¡º,49,117,25,1.2,41,106
2014-08-19,77,¡º,39,104,17,0.9,32,112
2014-08-20,72,¡º,44,93,17,1.1,32,68
2014-08-21,90,¡º,67,105,14,1.6,38,58
2014-08-22,127,«·∂»Œ€»æ,97,146,14,1.8,49,72
2014-08-23,76,¡º,54,102,9,1.1,39,68
2014-08-24,66,¡º,40,81,21,1.4,42,90
2014-08-25,79,¡º,46,108,21,1.3,46,74
2014-08-26,66,¡º,44,82,25,1.4,43,93
2014-08-27,91,¡º,50,132,25,1.4,34,94
2014-08-28,60,¡º,31,70,12,0.8,19,76
2014-08-29,57,¡º,35,65,8,0.7,16,59
2014-08-30,52,¡º,32,53,7,0.6,16,61
2014-08-31,71,¡º,43,93,18,1.1,28,51
2014-09-01,63,¡º,36,77,10,0.8,24,65
2014-09-02,65,¡º,37,81,14,0.9,27,90
2014-09-03,85,¡º,46,120,21,1.2,34,120
2014-09-04,87,¡º,50,124,18,1.1,30,98
2014-09-05,69,¡º,39,88,13,0.8,22,64
2014-09-06,58,¡º,41,67,13,0.8,19,50
