date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2015-04-10,92,¡º,68,101,20,0.8,60,148
2015-04-11,78,¡º,56,85,21,0.6,49,133
2015-04-12,92,¡º,60,101,23,0.8,48,150
2015-04-13,69,¡º,28,61,8,0.6,21,123
2015-04-14,73,¡º,34,60,8,0.6,23,127
2015-04-15,68,¡º,41,80,16,0.8,56,121
2015-04-16,81,¡º,55,109,18,0.8,45,137
2015-04-17,99,¡º,54,148,24,0.7,43,132
2015-04-18,88,¡º,59,127,16,0.9,59,105
2015-04-19,106,«·∂»Œ€»æ,80,115,11,0.9,47,105
2015-04-20,39,”≈,28,37,6,0.8,31,65
2015-04-21,75,¡º,55,94,18,0.9,51,126
2015-04-22,108,«·∂»Œ€»æ,82,138,28,1.1,77,158
2015-04-23,90,¡º,67,111,28,1,77,145
2015-04-24,99,¡º,74,136,29,1,94,73
2015-04-25,136,«·∂»Œ€»æ,90,148,29,1,74,200
2015-04-26,77,¡º,53,88,20,0.7,54,132
2015-04-27,81,¡º,45,79,19,0.7,43,137
2015-04-28,88,¡º,52,82,16,0.7,31,146
2015-04-29,83,¡º,42,70,10,0.7,27,139
2015-04-30,131,«·∂»Œ€»æ,57,85,18,0.7,38,194
2015-05-01,135,«·∂»Œ€»æ,84,125,26,0.9,40,199
2015-05-02,80,¡º,59,82,11,1,43,118
2015-05-03,86,¡º,37,53,11,0.7,21,143
2015-05-04,123,«·∂»Œ€»æ,75,119,31,1,44,185
2015-05-05,103,«·∂»Œ€»æ,32,73,19,0.6,38,163
2015-05-06,87,¡º,44,86,12,0.8,41,144
2015-05-07,143,«·∂»Œ€»æ,73,117,16,0.9,42,207
2015-05-08,90,¡º,67,95,15,0.8,48,126
2015-05-09,67,¡º,46,60,10,0.7,29,120
2015-05-10,80,¡º,47,68,12,0.6,29,136
2015-05-11,40,”≈,22,32,9,0.6,28,80
2015-05-12,61,¡º,22,53,7,0.4,26,113
2015-05-13,88,¡º,30,69,15,0.6,48,146
2015-05-14,51,¡º,32,52,8,0.7,39,66
2015-05-15,45,”≈,27,45,8,0.7,35,63
2015-05-16,73,¡º,50,91,14,0.8,32,128
2015-05-17,82,¡º,40,66,23,0.6,38,138
2015-05-18,57,¡º,40,61,9,0.9,54,86
2015-05-19,98,¡º,49,68,10,0.8,37,158
2015-05-20,115,«·∂»Œ€»æ,61,90,19,0.8,47,177
2015-05-21,106,«·∂»Œ€»æ,23,46,15,0.5,38,167
2015-05-22,149,«·∂»Œ€»æ,48,84,23,0.7,46,214
2015-05-23,85,¡º,63,93,17,0.8,44,136
2015-05-24,69,¡º,50,71,13,0.6,38,120
2015-05-25,105,«·∂»Œ€»æ,48,70,12,0.6,32,166
2015-05-26,115,«·∂»Œ€»æ,69,104,28,0.8,51,177
2015-05-27,169,÷–∂»Œ€»æ,129,167,16,1.1,75,107
2015-05-28,132,«·∂»Œ€»æ,101,125,13,0.9,47,137
2015-05-29,122,«·∂»Œ€»æ,92,132,10,0.8,49,116
2015-05-30,59,¡º,42,55,8,0.9,39,65
2015-05-31,106,«·∂»Œ€»æ,69,97,13,0.9,41,167
2015-06-01,104,«·∂»Œ€»æ,67,94,15,0.9,45,164
2015-06-02,90,¡º,67,87,11,1.1,58,86
2015-06-03,52,¡º,29,42,7,0.6,28,102
2015-06-04,47,”≈,17,32,12,0.4,35,94
2015-06-05,97,¡º,25,47,7,0.6,27,156
2015-06-06,103,«·∂»Œ€»æ,39,72,12,0.6,38,163
2015-06-07,76,¡º,49,80,15,0.7,46,131
2015-06-08,39,”≈,24,30,4,0.7,35,77
2015-06-09,50,”≈,24,33,9,0.6,36,100
2015-06-10,42,”≈,29,39,8,0.7,35,64
2015-06-11,44,”≈,19,39,7,0.7,28,88
2015-06-12,103,«·∂»Œ€»æ,46,92,10,0.7,31,163
2015-06-13,55,¡º,33,59,10,0.6,31,105
2015-06-14,42,”≈,23,42,7,0.6,28,83
2015-06-15,54,¡º,37,58,7,0.8,40,92
2015-06-16,92,¡º,68,85,7,1,46,91
2015-06-17,83,¡º,61,90,6,1,42,88
2015-06-18,40,”≈,28,37,7,0.7,34,77
2015-06-19,83,¡º,35,52,12,0.6,28,140
2015-06-20,91,¡º,49,77,13,0.8,43,149
2015-06-21,64,¡º,46,64,10,0.7,36,115
2015-06-22,41,”≈,29,38,8,0.8,39,76
2015-06-23,101,«·∂»Œ€»æ,58,83,11,0.9,41,161
2015-06-24,63,¡º,37,51,7,0.7,31,115
2015-06-25,40,”≈,18,33,8,0.5,25,79
2015-06-26,57,¡º,37,65,11,0.9,38,51
2015-06-27,78,¡º,58,87,11,0.9,37,89
2015-06-28,36,”≈,25,36,6,0.6,24,72
2015-06-29,98,¡º,73,116,15,0.9,47,108
2015-06-30,69,¡º,50,71,7,0.8,31,102
2015-07-01,37,”≈,25,37,9,0.8,30,65
2015-07-02,112,«·∂»Œ€»æ,46,66,14,0.9,35,173
2015-07-03,79,¡º,37,52,14,0.7,29,135
2015-07-04,71,¡º,52,70,11,0.8,31,109
2015-07-05,50,”≈,17,22,9,0.6,28,99
2015-07-06,49,”≈,14,20,7,0.6,25,98
2015-07-07,47,”≈,33,46,11,0.8,34,78
2015-07-08,64,¡º,46,60,12,0.9,40,83
2015-07-09,55,¡º,39,55,12,0.9,45,60
2015-07-10,34,”≈,21,33,10,0.6,23,68
2015-07-11,21,”≈,9,12,7,0.5,12,42
2015-07-12,36,”≈,12,21,4,0.5,17,72
2015-07-13,65,¡º,34,57,7,0.7,34,118
2015-07-14,114,«·∂»Œ€»æ,54,84,11,0.8,39,175
2015-07-15,115,«·∂»Œ€»æ,53,79,15,0.7,38,177
2015-07-16,65,¡º,47,66,10,0.5,25,113
2015-07-17,67,¡º,40,63,15,0.6,32,120
2015-07-18,48,”≈,34,46,9,0.8,36,69
2015-07-19,60,¡º,43,65,9,0.8,36,65
2015-07-20,87,¡º,39,63,12,0.7,32,144
2015-07-21,50,”≈,30,48,12,0.8,40,76
2015-07-22,66,¡º,27,46,9,0.8,33,119
2015-07-23,38,”≈,24,38,7,0.8,30,71
2015-07-24,45,”≈,24,45,9,0.8,33,70
2015-07-25,45,”≈,20,40,10,0.6,29,90
2015-07-26,61,¡º,25,50,10,0.7,33,113
2015-07-27,67,¡º,25,51,10,0.6,31,120
2015-07-28,82,¡º,26,51,11,0.7,29,138
2015-07-29,108,«·∂»Œ€»æ,27,53,12,0.6,26,168
2015-07-30,70,¡º,17,37,9,0.6,24,124
2015-07-31,80,¡º,28,51,10,0.7,33,136
2015-08-01,85,¡º,32,59,11,0.7,34,141
2015-08-02,95,¡º,35,61,14,0.7,35,154
2015-08-03,94,¡º,37,61,14,0.7,30,152
2015-08-04,92,¡º,35,60,17,0.7,34,150
2015-08-05,121,«·∂»Œ€»æ,40,73,17,0.7,40,183
2015-08-06,133,«·∂»Œ€»æ,37,62,15,0.6,27,196
2015-08-07,33,”≈,17,32,12,0.5,19,65
2015-08-08,32,”≈,10,32,7,0.5,12,47
2015-08-09,27,”≈,11,27,7,0.5,16,50
2015-08-10,37,”≈,20,32,10,0.7,29,50
2015-08-11,50,”≈,16,25,8,0.6,20,100
2015-08-12,79,¡º,29,50,11,0.7,30,134
2015-08-13,90,¡º,67,102,17,0.9,54,143
2015-08-14,85,¡º,55,76,20,0.9,47,142
2015-08-15,95,¡º,50,72,14,0.9,42,154
2015-08-16,47,”≈,26,38,8,0.9,32,93
2015-08-17,106,«·∂»Œ€»æ,44,71,13,0.9,36,166
2015-08-18,99,¡º,50,75,17,0.9,30,158
2015-08-19,99,¡º,36,57,18,0.8,33,158
2015-08-20,95,¡º,41,70,12,0.9,39,154
2015-08-21,48,”≈,31,48,9,0.9,36,70
2015-08-22,43,”≈,21,32,10,0.8,33,85
2015-08-23,43,”≈,23,35,10,0.8,34,72
2015-08-24,38,”≈,13,21,8,0.8,29,76
2015-08-25,83,¡º,25,48,8,0.7,31,139
2015-08-26,93,¡º,54,86,13,1,47,151
2015-08-27,109,«·∂»Œ€»æ,65,98,13,1,51,169
2015-08-28,138,«·∂»Œ€»æ,77,114,16,1.1,47,201
2015-08-29,110,«·∂»Œ€»æ,66,90,12,1,38,170
2015-08-30,122,«·∂»Œ€»æ,76,104,15,1,41,184
2015-08-31,98,¡º,56,81,15,0.9,38,157
2015-09-01,143,«·∂»Œ€»æ,65,96,16,0.9,44,207
2015-09-02,137,«·∂»Œ€»æ,74,104,18,1.1,39,200
2015-09-03,142,«·∂»Œ€»æ,52,78,18,1,38,206
2015-09-04,114,«·∂»Œ€»æ,69,103,20,1,48,175
2015-09-05,48,”≈,24,35,10,0.8,26,95
2015-09-06,104,«·∂»Œ€»æ,40,60,14,1,23,164
2015-09-07,99,¡º,30,46,14,0.8,32,158
2015-09-08,110,«·∂»Œ€»æ,30,49,17,0.7,35,170
2015-09-09,121,«·∂»Œ€»æ,32,54,17,0.6,39,183
2015-09-10,131,«·∂»Œ€»æ,37,62,19,0.7,48,194
2015-09-11,172,÷–∂»Œ€»æ,59,93,20,0.8,52,237
2015-09-12,83,¡º,52,77,17,1,33,139
2015-09-13,120,«·∂»Œ€»æ,52,79,23,1,44,181
2015-09-14,84,¡º,62,99,21,1,66,104
2015-09-15,50,”≈,26,36,9,0.7,40,78
2015-09-16,85,¡º,31,52,13,0.7,41,142
2015-09-17,83,¡º,46,76,17,0.8,49,139
2015-09-18,85,¡º,57,94,18,1,68,120
2015-09-19,97,¡º,55,85,18,0.9,61,156
2015-09-20,60,¡º,37,62,19,0.7,48,94
2015-09-21,72,¡º,42,65,14,0.7,39,126
2015-09-22,55,¡º,30,49,18,0.7,44,89
2015-09-23,58,¡º,33,52,9,0.9,46,70
2015-09-24,63,¡º,45,71,15,1,50,95
2015-09-25,72,¡º,48,71,13,0.9,57,51
2015-09-26,101,«·∂»Œ€»æ,43,67,18,0.8,38,161
2015-09-27,110,«·∂»Œ€»æ,43,67,18,0.7,35,171
2015-09-28,57,¡º,38,64,17,0.8,41,100
2015-09-29,31,”≈,13,19,8,0.6,24,62
2015-09-30,44,”≈,22,35,18,0.8,35,48
2015-10-01,58,¡º,33,66,11,0.8,23,100
2015-10-02,84,¡º,35,84,15,0.7,39,140
2015-10-03,84,¡º,45,95,17,0.9,52,140
2015-10-04,77,¡º,56,95,16,0.9,48,84
2015-10-05,48,”≈,32,41,14,0.8,38,77
2015-10-06,57,¡º,36,49,16,0.8,45,50
2015-10-07,63,¡º,29,40,20,0.8,50,44
2015-10-08,50,”≈,27,38,13,0.8,40,58
2015-10-09,58,¡º,41,63,12,0.8,41,106
2015-10-10,67,¡º,48,77,15,0.8,42,91
2015-10-11,90,¡º,57,106,25,0.9,58,148
2015-10-12,103,«·∂»Œ€»æ,74,126,26,1,63,163
2015-10-13,121,«·∂»Œ€»æ,81,134,24,1.1,77,183
2015-10-14,135,«·∂»Œ€»æ,103,165,28,1.2,84,190
2015-10-15,143,«·∂»Œ€»æ,109,162,23,1.1,81,206
2015-10-16,127,«·∂»Œ€»æ,96,143,20,1,78,187
2015-10-17,77,¡º,49,74,18,0.6,61,130
2015-10-18,85,¡º,49,79,16,0.6,54,142
2015-10-19,90,¡º,52,81,15,0.7,57,148
2015-10-20,89,¡º,56,85,16,0.7,54,146
2015-10-21,70,¡º,41,65,14,0.7,46,123
2015-10-22,92,¡º,68,100,18,0.9,48,119
2015-10-23,105,«·∂»Œ€»æ,79,114,18,1,58,94
2015-10-24,84,¡º,62,98,18,0.9,46,113
2015-10-25,64,¡º,46,72,15,0.8,33,108
2015-10-26,87,¡º,64,96,18,1,49,140
2015-10-27,63,¡º,45,72,10,1,32,85
2015-10-28,104,«·∂»Œ€»æ,78,143,32,1,67,101
2015-10-29,87,¡º,62,107,20,1,69,60
2015-10-30,63,¡º,42,67,18,0.8,50,47
2015-10-31,62,¡º,29,49,20,0.6,49,50
2015-11-01,68,¡º,49,66,9,0.9,46,34
2015-11-02,80,¡º,59,88,14,0.9,53,104
2015-11-03,147,«·∂»Œ€»æ,112,164,23,1.2,78,89
2015-11-04,124,«·∂»Œ€»æ,94,135,12,1.3,76,22
2015-11-05,84,¡º,62,80,12,1.1,64,54
2015-11-06,69,¡º,41,69,14,0.9,55,61
2015-11-07,54,¡º,33,56,11,1,43,16
2015-11-08,52,¡º,29,41,9,1.2,41,8
2015-11-09,57,¡º,38,55,10,1.3,45,33
2015-11-10,89,¡º,66,92,17,1.1,52,81
2015-11-11,83,¡º,52,82,14,0.8,66,62
2015-11-12,84,¡º,56,75,14,0.8,67,21
2015-11-13,62,¡º,25,32,10,1,49,18
2015-11-14,94,¡º,70,97,14,1.3,57,35
2015-11-15,130,«·∂»Œ€»æ,99,147,27,1.5,67,73
2015-11-16,98,¡º,73,111,14,1.7,64,29
2015-11-17,77,¡º,36,50,12,1.5,61,33
2015-11-18,60,¡º,26,38,10,0.9,48,42
2015-11-19,78,¡º,52,81,19,1,62,24
2015-11-20,83,¡º,37,53,13,1.1,66,11
2015-11-21,84,¡º,36,52,16,1.3,67,8
2015-11-22,77,¡º,50,83,14,1.5,61,14
2015-11-23,59,¡º,34,51,15,1.3,47,13
2015-11-24,58,¡º,28,43,15,0.9,46,30
2015-11-25,39,”≈,15,23,9,0.7,31,40
2015-11-26,52,¡º,36,54,18,0.7,24,75
2015-11-27,75,¡º,55,84,30,0.8,59,58
2015-11-28,98,¡º,72,118,21,1.1,78,18
2015-11-29,90,¡º,63,91,14,1.2,72,14
2015-11-30,87,¡º,64,106,16,1.2,64,15
2015-12-01,148,«·∂»Œ€»æ,113,182,32,1.4,82,41
2015-12-02,90,¡º,67,106,13,1.1,48,39
2015-12-03,69,¡º,39,88,16,0.7,40,71
2015-12-04,65,¡º,34,79,21,0.6,50,51
2015-12-05,89,¡º,46,79,19,0.9,71,19
2015-12-06,73,¡º,45,61,14,1.1,58,29
2015-12-07,119,«·∂»Œ€»æ,90,134,16,1.5,72,35
2015-12-08,112,«·∂»Œ€»æ,84,128,19,1.3,68,52
2015-12-09,97,¡º,63,95,19,1.2,77,16
2015-12-10,87,¡º,64,89,12,1,53,31
2015-12-11,195,÷–∂»Œ€»æ,146,189,20,1.4,55,32
2015-12-12,137,«·∂»Œ€»æ,104,144,23,1.1,77,38
2015-12-13,118,«·∂»Œ€»æ,89,127,22,1.2,73,21
2015-12-14,138,«·∂»Œ€»æ,105,139,21,1.2,53,55
2015-12-15,207,÷ÿ∂»Œ€»æ,157,208,40,1.4,52,70
2015-12-16,79,¡º,58,86,27,0.8,38,60
2015-12-17,56,¡º,33,62,19,0.7,38,58
2015-12-18,95,¡º,71,124,22,1,75,43
2015-12-19,129,«·∂»Œ€»æ,98,163,22,1.2,87,24
2015-12-20,132,«·∂»Œ€»æ,100,142,11,1.3,74,13
2015-12-21,145,«·∂»Œ€»æ,111,147,24,1.4,76,15
2015-12-22,195,÷–∂»Œ€»æ,146,218,22,1.9,96,10
2015-12-23,283,÷ÿ∂»Œ€»æ,233,305,22,1.9,85,30
2015-12-24,122,«·∂»Œ€»æ,92,138,17,1.5,67,21
2015-12-25,114,«·∂»Œ€»æ,86,106,14,1.3,56,25
2015-12-26,63,¡º,38,60,10,1.2,50,38
2015-12-27,109,«·∂»Œ€»æ,82,129,24,1.2,60,37
2015-12-28,77,¡º,56,94,21,0.8,49,53
2015-12-29,112,«·∂»Œ€»æ,84,146,23,1,71,63
2015-12-30,140,«·∂»Œ€»æ,107,182,20,1.2,84,58
2015-12-31,213,÷ÿ∂»Œ€»æ,163,240,29,1.4,72,78
2016-01-01,188,÷–∂»Œ€»æ,141,210,22,1.4,83,70
2016-01-02,150,«·∂»Œ€»æ,115,187,19,1.5,93,47
2016-01-03,173,÷–∂»Œ€»æ,131,222,24,1.6,106,34
2016-01-04,222,÷ÿ∂»Œ€»æ,172,266,25,1.9,119,10
2016-01-05,67,¡º,45,73,10,0.9,53,51
2016-01-06,75,¡º,55,76,17,0.8,53,43
2016-01-07,129,«·∂»Œ€»æ,98,145,30,1.1,69,20
2016-01-08,117,«·∂»Œ€»æ,88,121,25,1.1,56,40
2016-01-09,160,÷–∂»Œ€»æ,122,180,26,1.4,75,61
2016-01-10,172,÷–∂»Œ€»æ,130,180,18,1.4,80,34
2016-01-11,60,¡º,43,54,10,0.8,42,66
2016-01-12,72,¡º,52,69,15,0.7,41,55
2016-01-13,104,«·∂»Œ€»æ,78,106,20,0.9,54,36
2016-01-14,143,«·∂»Œ€»æ,109,160,28,1.2,83,38
2016-01-15,137,«·∂»Œ€»æ,104,152,23,1.1,81,61
2016-01-16,134,«·∂»Œ€»æ,102,159,20,1.1,73,84
2016-01-17,88,¡º,65,86,11,1.1,59,76
2016-01-18,211,÷ÿ∂»Œ€»æ,161,217,21,1.5,61,47
2016-01-19,125,«·∂»Œ€»æ,95,139,27,1.1,57,72
2016-01-20,78,¡º,48,76,16,0.8,62,52
2016-01-21,80,¡º,38,49,8,0.8,64,27
2016-01-22,73,¡º,52,63,11,0.9,58,30
2016-01-23,70,¡º,51,66,16,0.9,22,74
2016-01-24,57,¡º,28,63,14,0.7,16,66
2016-01-25,56,¡º,28,62,8,0.7,35,71
2016-01-26,77,¡º,48,95,13,0.7,61,53
2016-01-27,93,¡º,69,120,13,0.9,74,13
2016-01-28,89,¡º,65,86,9,1.1,71,7
2016-01-29,63,¡º,32,45,7,0.9,50,48
2016-01-30,78,¡º,57,81,12,1,50,47
2016-01-31,87,¡º,64,96,14,0.9,52,44
2016-02-01,89,¡º,66,84,15,1,34,58
2016-02-02,113,«·∂»Œ€»æ,85,113,19,1.1,44,87
2016-02-03,135,«·∂»Œ€»æ,103,147,18,1.2,59,89
2016-02-04,162,÷–∂»Œ€»æ,123,168,11,1.2,67,60
2016-02-05,118,«·∂»Œ€»æ,89,120,13,1.1,42,99
2016-02-06,128,«·∂»Œ€»æ,97,129,22,1.1,29,99
2016-02-07,67,¡º,48,77,14,0.7,28,96
2016-02-08,118,«·∂»Œ€»æ,89,133,13,0.7,27,104
2016-02-09,82,¡º,60,90,11,0.7,30,108
2016-02-10,53,¡º,37,56,8,0.6,27,96
2016-02-11,50,”≈,27,50,8,0.7,34,66
2016-02-12,57,¡º,39,63,9,0.8,33,76
2016-02-13,67,¡º,48,69,7,1.3,27,49
2016-02-14,38,”≈,26,34,8,0.6,13,65
2016-02-15,42,”≈,17,26,12,0.6,13,84
2016-02-16,47,”≈,26,42,11,0.6,25,94
2016-02-17,60,¡º,43,70,15,0.8,47,83
2016-02-18,77,¡º,56,90,14,0.8,58,84
2016-02-19,130,«·∂»Œ€»æ,99,156,21,1.1,87,36
2016-02-20,99,¡º,69,147,21,0.8,43,85
2016-02-21,111,«·∂»Œ€»æ,65,172,19,0.8,58,73
2016-02-22,69,¡º,46,88,8,0.7,41,75
2016-02-23,94,¡º,70,96,11,0.9,39,69
2016-02-24,95,¡º,71,114,16,0.8,40,91
2016-02-25,84,¡º,62,101,20,0.7,48,109
2016-02-26,94,¡º,70,125,17,0.9,67,78
2016-02-27,68,¡º,45,86,13,0.7,50,90
2016-02-28,97,¡º,72,143,14,0.7,39,105
2016-02-29,133,«·∂»Œ€»æ,101,146,19,0.9,38,119
2016-03-01,88,¡º,65,108,19,0.7,46,112
2016-03-02,132,«·∂»Œ€»æ,100,167,17,1,78,109
2016-03-03,140,«·∂»Œ€»æ,107,182,20,1.1,86,127
2016-03-04,129,«·∂»Œ€»æ,98,166,20,1.1,94,84
2016-03-05,107,«·∂»Œ€»æ,80,149,19,1,67,157
2016-03-06,217,÷ÿ∂»Œ€»æ,167,285,15,1.3,53,101
2016-03-07,180,÷–∂»Œ€»æ,136,242,16,1.3,66,124
2016-03-08,50,”≈,26,50,6,0.6,37,63
2016-03-09,40,”≈,20,40,7,0.5,28,73
2016-03-10,57,¡º,34,63,14,0.6,42,70
2016-03-11,82,¡º,60,102,17,0.8,64,96
2016-03-12,104,«·∂»Œ€»æ,78,129,19,0.9,67,128
2016-03-13,163,÷–∂»Œ€»æ,124,192,22,1.1,74,64
2016-03-14,108,«·∂»Œ€»æ,81,122,18,0.9,42,139
2016-03-15,87,¡º,64,99,18,0.7,45,124
2016-03-16,90,¡º,67,123,20,0.8,72,136
2016-03-17,109,«·∂»Œ€»æ,82,150,22,0.9,89,88
2016-03-18,155,÷–∂»Œ€»æ,118,215,27,1.2,90,71
2016-03-19,150,«·∂»Œ€»æ,115,193,29,1.4,76,42
2016-03-20,65,¡º,42,70,10,0.5,38,118
2016-03-21,85,¡º,63,110,14,0.7,44,127
2016-03-22,78,¡º,57,103,14,0.7,56,69
2016-03-23,57,¡º,36,63,10,0.5,38,100
2016-03-24,54,¡º,28,57,14,0.5,37,89
2016-03-25,75,¡º,40,79,20,0.6,49,130
2016-03-26,75,¡º,55,99,14,0.5,47,130
2016-03-27,84,¡º,62,98,10,0.7,45,134
2016-03-28,90,¡º,58,104,15,0.8,62,148
2016-03-29,85,¡º,48,94,16,0.8,68,100
2016-03-30,75,¡º,55,97,9,0.8,60,71
2016-03-31,72,¡º,52,77,7,0.8,51,76
2016-04-01,94,¡º,63,101,11,0.9,54,152
2016-04-02,114,«·∂»Œ€»æ,86,148,16,1.1,88,66
2016-04-03,65,¡º,43,68,6,1,52,54
2016-04-04,64,¡º,45,78,16,0.7,39,72
2016-04-05,78,¡º,48,90,19,0.7,62,76
2016-04-06,84,¡º,52,94,8,1,67,42
2016-04-07,68,¡º,24,45,7,0.9,54,34
2016-04-08,67,¡º,39,62,9,0.8,53,115
2016-04-09,81,¡º,43,87,14,0.8,54,137
2016-04-10,86,¡º,61,121,15,0.8,62,113
2016-04-11,72,¡º,50,93,10,0.6,40,93
2016-04-12,72,¡º,52,92,11,0.8,52,119
2016-04-13,117,«·∂»Œ€»æ,70,130,18,1,65,178
2016-04-14,119,«·∂»Œ€»æ,90,157,15,1,62,168
2016-04-15,69,¡º,36,64,12,0.6,45,122
2016-04-16,50,”≈,22,43,6,0.8,40,83
2016-04-17,98,¡º,36,64,9,0.8,33,157
2016-04-18,78,¡º,36,69,11,0.6,36,133
2016-04-19,89,¡º,36,70,13,0.7,47,146
2016-04-20,63,¡º,26,47,6,0.8,50,89
2016-04-21,49,”≈,21,43,5,0.9,39,96
2016-04-22,106,«·∂»Œ€»æ,50,88,9,1.1,43,166
2016-04-23,73,¡º,23,34,4,0.6,27,127
2016-04-24,62,¡º,34,54,4,0.6,33,114
2016-04-25,61,¡º,40,71,9,0.6,41,106
2016-04-26,77,¡º,48,83,8,0.8,61,53
2016-04-27,46,”≈,28,43,8,0.7,36,91
2016-04-28,103,«·∂»Œ€»æ,46,83,12,0.8,44,163
2016-04-29,143,«·∂»Œ€»æ,62,112,16,0.9,57,207
2016-04-30,127,«·∂»Œ€»æ,66,120,15,0.9,65,189
2016-05-01,110,«·∂»Œ€»æ,54,93,12,0.8,55,171
2016-05-02,57,¡º,39,63,7,0.9,44,73
2016-05-03,77,¡º,30,77,7,0.6,29,132
2016-05-04,116,«·∂»Œ€»æ,52,114,14,0.8,55,177
2016-05-05,62,¡º,42,74,7,0.8,49,86
2016-05-06,93,¡º,42,64,7,0.8,30,151
2016-05-07,94,¡º,57,109,5,0.7,28,152
2016-05-08,52,¡º,32,54,4,0.6,39,96
2016-05-09,72,¡º,45,72,7,0.9,57,36
2016-05-10,65,¡º,36,53,7,1,52,98
2016-05-11,114,«·∂»Œ€»æ,59,92,10,0.9,46,175
2016-05-12,122,«·∂»Œ€»æ,51,82,11,0.9,53,184
2016-05-13,109,«·∂»Œ€»æ,82,137,10,0.9,41,111
2016-05-14,90,¡º,56,86,13,0.7,41,147
2016-05-15,52,¡º,31,53,6,0.8,36,64
2016-05-16,88,¡º,27,50,8,0.6,35,145
2016-05-17,128,«·∂»Œ€»æ,38,73,13,0.6,50,190
2016-05-18,108,«·∂»Œ€»æ,40,77,21,0.6,48,168
2016-05-19,127,«·∂»Œ€»æ,53,96,20,0.7,46,189
2016-05-20,55,¡º,24,38,7,0.5,26,105
2016-05-21,54,¡º,23,33,5,0.6,43,76
2016-05-22,52,¡º,26,41,6,0.6,21,102
2016-05-23,75,¡º,55,86,10,0.8,45,91
2016-05-24,77,¡º,44,70,6,0.8,46,132
2016-05-25,79,¡º,50,81,7,1,47,134
2016-05-26,75,¡º,55,81,5,1.2,47,63
2016-05-27,79,¡º,58,84,6,1,45,72
2016-05-28,62,¡º,36,61,6,1,49,60
2016-05-29,54,¡º,38,57,5,1.1,37,78
2016-05-30,113,«·∂»Œ€»æ,84,126,11,1.2,46,174
2016-05-31,124,«·∂»Œ€»æ,78,121,11,1.3,49,186
2016-06-01,59,¡º,32,52,5,0.9,40,110
2016-06-02,60,¡º,40,63,12,0.7,38,112
2016-06-03,60,¡º,27,38,7,0.8,48,60
2016-06-04,60,¡º,25,37,6,0.8,26,112
2016-06-05,139,«·∂»Œ€»æ,47,71,13,0.8,33,202
2016-06-06,152,÷–∂»Œ€»æ,53,83,12,0.8,37,217
2016-06-07,104,«·∂»Œ€»æ,77,118,8,0.8,36,164
2016-06-08,108,«·∂»Œ€»æ,68,104,8,0.8,41,168
2016-06-09,74,¡º,40,62,8,0.6,28,128
2016-06-10,94,¡º,40,64,9,0.6,29,152
2016-06-11,68,¡º,49,79,8,0.8,48,103
2016-06-12,45,”≈,22,38,6,0.6,36,65
2016-06-13,110,«·∂»Œ€»æ,33,50,9,0.6,33,171
2016-06-14,121,«·∂»Œ€»æ,44,69,9,0.8,42,183
2016-06-15,65,¡º,36,57,7,0.8,37,117
2016-06-16,58,¡º,39,66,7,0.8,29,93
2016-06-17,113,«·∂»Œ€»æ,38,63,8,0.7,28,174
2016-06-18,50,”≈,22,38,8,0.7,32,100
2016-06-19,42,”≈,16,36,7,0.7,33,52
2016-06-20,47,”≈,19,37,6,0.8,37,29
2016-06-21,72,¡º,31,59,8,0.8,38,126
2016-06-22,60,¡º,39,69,9,0.8,43,96
2016-06-23,93,¡º,47,83,8,0.9,47,151
2016-06-24,65,¡º,34,59,9,0.7,32,117
2016-06-25,55,¡º,29,44,6,0.7,34,106
2016-06-26,48,”≈,24,34,7,0.7,35,95
2016-06-27,47,”≈,23,36,7,0.8,37,78
2016-06-28,64,¡º,44,75,12,1,51,95
2016-06-29,34,”≈,10,20,6,0.6,27,45
2016-06-30,44,”≈,17,33,8,0.6,21,87
2016-07-01,39,”≈,20,39,7,0.6,29,69
2016-07-02,62,¡º,33,58,9,0.7,36,114
2016-07-03,51,¡º,31,51,7,0.9,39,48
2016-07-04,77,¡º,28,52,7,0.8,35,132
2016-07-05,70,¡º,20,40,7,0.6,31,124
2016-07-06,82,¡º,38,64,9,0.7,33,138
2016-07-07,65,¡º,27,50,9,0.6,29,118
2016-07-08,28,”≈,11,26,7,0.5,17,56
2016-07-09,25,”≈,12,25,6,0.5,17,46
2016-07-10,41,”≈,22,41,8,0.6,24,63
2016-07-11,53,¡º,33,55,8,0.8,37,85
2016-07-12,87,¡º,30,47,6,0.8,30,144
2016-07-13,70,¡º,30,49,7,0.7,32,124
2016-07-14,50,”≈,26,50,7,0.7,39,69
2016-07-15,53,¡º,23,45,8,0.6,27,103
2016-07-16,51,¡º,32,52,7,0.9,36,60
2016-07-17,90,¡º,38,71,9,0.9,33,148
2016-07-18,95,¡º,32,56,8,0.8,35,154
2016-07-19,64,¡º,26,44,8,0.7,32,116
2016-07-20,60,¡º,25,45,8,0.7,31,112
2016-07-21,75,¡º,21,42,8,0.7,33,129
2016-07-22,82,¡º,27,47,9,0.7,34,138
2016-07-23,108,«·∂»Œ€»æ,36,62,10,0.8,36,168
2016-07-24,133,«·∂»Œ€»æ,46,73,10,0.8,32,196
2016-07-25,173,÷–∂»Œ€»æ,54,84,12,0.8,36,238
