date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2018-10-03,93,¡º,36,88,10,0.7,61,151
2018-10-04,100,¡º,29,68,8,0.7,39,159
2018-10-05,109,«·∂»Œ€»æ,39,77,9,0.7,42,169
2018-10-06,122,«·∂»Œ€»æ,57,104,10,1,59,184
2018-10-07,153,÷–∂»Œ€»æ,71,126,17,1.2,67,218
2018-10-08,91,¡º,54,94,10,1,42,149
2018-10-09,87,¡º,64,112,8,0.9,37,141
2018-10-10,54,¡º,21,57,5,0.5,34,86
2018-10-11,73,¡º,26,70,10,0.6,58,104
2018-10-12,77,¡º,37,73,12,0.7,61,129
2018-10-13,72,¡º,38,68,10,0.7,57,110
2018-10-14,78,¡º,49,73,9,0.9,62,43
2018-10-15,59,¡º,34,48,7,0.7,47,57
2018-10-16,68,¡º,38,67,6,0.7,54,114
2018-10-17,85,¡º,63,90,7,0.9,59,124
2018-10-18,56,¡º,18,40,4,0.5,30,107
2018-10-19,55,¡º,17,50,6,0.5,44,79
2018-10-20,70,¡º,30,65,8,0.7,56,58
2018-10-21,65,¡º,33,59,9,0.7,52,64
2018-10-22,52,¡º,36,46,4,0.6,41,64
2018-10-23,67,¡º,42,65,5,0.9,53,112
2018-10-24,77,¡º,56,82,8,0.9,51,103
2018-10-25,107,«·∂»Œ€»æ,80,90,5,1,59,45
2018-10-26,70,¡º,36,89,5,0.6,38,70
2018-10-27,70,¡º,28,90,8,0.5,56,73
2018-10-28,72,¡º,22,69,6,0.5,57,96
2018-10-29,78,¡º,33,95,9,0.7,62,89
2018-10-30,92,¡º,58,116,12,0.9,73,100
2018-10-31,65,¡º,43,78,10,0.9,52,107
2018-11-01,67,¡º,45,77,11,0.9,53,120
2018-11-02,65,¡º,35,60,9,0.7,52,87
2018-11-03,65,¡º,39,62,8,0.7,52,90
2018-11-04,69,¡º,50,70,8,0.9,53,64
2018-11-05,68,¡º,49,67,6,0.9,45,45
2018-11-06,34,”≈,17,12,3,0.6,27,58
2018-11-07,38,”≈,9,11,2,0.6,30,31
2018-11-08,43,”≈,18,31,3,0.7,34,50
2018-11-09,60,¡º,31,50,6,0.7,48,72
2018-11-10,84,¡º,49,72,10,1,67,63
2018-11-11,80,¡º,59,41,5,0.9,37,67
2018-11-12,50,”≈,34,43,6,0.7,40,80
2018-11-13,63,¡º,42,59,8,0.9,50,88
2018-11-14,73,¡º,42,64,9,0.9,58,66
2018-11-15,58,¡º,41,51,6,0.9,41,40
2018-11-16,73,¡º,53,54,5,0.7,35,51
2018-11-17,39,”≈,20,34,4,0.5,31,43
2018-11-18,42,”≈,27,26,3,0.5,33,31
2018-11-19,70,¡º,51,68,5,1,42,71
2018-11-20,78,¡º,57,79,8,1,55,62
2018-11-21,165,÷–∂»Œ€»æ,125,116,7,1.2,43,74
2018-11-22,117,«·∂»Œ€»æ,88,107,9,1,65,66
2018-11-23,98,¡º,73,90,8,1,54,87
2018-11-24,95,¡º,70,105,8,1.2,76,97
2018-11-25,137,«·∂»Œ€»æ,104,145,11,1.5,93,67
2018-11-26,143,«·∂»Œ€»æ,109,150,14,1.7,95,99
2018-11-27,140,«·∂»Œ€»æ,107,162,8,1.7,87,74
2018-11-28,140,«·∂»Œ€»æ,107,137,11,1.7,94,79
2018-11-29,168,÷–∂»Œ€»æ,127,165,12,1.7,82,65
2018-11-30,224,÷ÿ∂»Œ€»æ,174,192,4,1.7,58,32
2018-12-01,238,÷ÿ∂»Œ€»æ,188,226,6,1.4,50,44
2018-12-02,196,÷–∂»Œ€»æ,147,154,6,1.4,48,36
2018-12-03,112,«·∂»Œ€»æ,84,69,4,1.4,40,13
2018-12-04,63,¡º,29,76,5,0.9,32,34
2018-12-05,63,¡º,23,75,4,0.5,31,34
2018-12-06,34,”≈,21,33,3,0.5,27,47
2018-12-07,52,¡º,32,53,4,0.6,29,38
2018-12-08,47,”≈,24,47,7,0.5,27,43
2018-12-09,54,¡º,38,56,7,0.6,34,35
2018-12-10,53,¡º,30,19,3,0.6,42,15
2018-12-11,92,¡º,68,73,4,1,42,31
2018-12-12,196,÷–∂»Œ€»æ,147,140,13,1.2,64,76
2018-12-13,156,÷–∂»Œ€»æ,119,109,11,1.2,77,72
2018-12-14,107,«·∂»Œ€»æ,80,97,10,1,67,31
2018-12-15,77,¡º,56,75,7,0.9,54,10
2018-12-16,110,«·∂»Œ€»æ,83,119,8,1,57,59
2018-12-17,117,«·∂»Œ€»æ,88,120,9,1,72,71
2018-12-18,112,«·∂»Œ€»æ,84,110,10,1,65,60
2018-12-19,95,¡º,61,97,9,1.2,76,23
2018-12-20,75,¡º,46,60,6,1,60,43
2018-12-21,87,¡º,64,74,7,1.2,52,41
2018-12-22,92,¡º,68,51,3,1.2,37,32
2018-12-23,163,÷–∂»Œ€»æ,124,141,10,1.2,55,61
2018-12-24,93,¡º,69,97,10,1.2,62,42
2018-12-25,73,¡º,53,57,4,1,55,11
2018-12-26,46,”≈,32,22,3,0.7,28,49
2018-12-27,29,”≈,17,29,3,0.5,20,49
2018-12-28,52,¡º,36,51,5,0.5,25,44
2018-12-29,61,¡º,34,71,9,0.5,37,40
2018-12-30,58,¡º,41,54,6,0.6,39,33
2018-12-31,57,¡º,40,50,5,0.6,37,52
